--- ABOUT ---
"EPL Limited (formerly known as Essel Propack Limited),is the largest specialty packaging global company, manufacturing laminated plastic tubes catering to the Beauty & Cosmetics, Pharma & Health, Food, Oral and Home. The company was acquired by the Blackstone group on Aug – 2019 from the Essel group of companies. The Blackstone Group is one of the leading investment firms in the world with an AUM of around USD 511 billion across sectors like private equity, real estate, hedge fund solutions and credit businesses. The Group also has an exposure in the packaging industry through acquisition of varied companies such as the USA based Graham Packaging, Owens-Illinois Inc, Ohio and China based packaging firm ShyaHsin. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"7,353",230,251,17.9

Book Value,Dividend Yield,ROCE,ROE
89.2,2.18,17.8,15.8

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,969,910,"1,002",975,"1,029","1,007","1,086","1,014","1,105","1,108","1,206","1,149","1,300"
Expenses +,815,751,821,792,838,822,868,813,877,881,954,919,"1,044"
Operating Profit,155,159,181,183,191,186,219,202,228,227,252,230,256
OPM %,16%,17%,18%,19%,19%,18%,20%,20%,21%,20%,21%,20%,20%
Other Income +,27,11,11,24,-44,6,14,13,11,8,12,2,-7
Interest,21,24,31,29,32,29,29,27,28,28,28,29,29
Depreciation,79,80,84,84,85,84,85,86,88,90,94,97,104
Profit before tax,82,66,78,94,30,80,118,100,123,117,141,107,116
Tax %,-3%,16%,33%,7%,50%,17%,25%,6%,6%,14%,25%,22%,11%
Net Profit +,85,56,52,87,15,66,88,94,116,101,106,83,103
EPS in Rs,2.65,1.71,1.59,2.71,0.70,2.02,2.73,2.93,3.58,3.13,3.26,2.55,3.21
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"2,321","2,128","2,302","2,424","2,707","2,761","3,092","3,433","3,694","3,916","4,213","4,763"
Expenses +,"1,929","1,723","1,880","1,960","2,208","2,204","2,481","2,864","3,119","3,201","3,376","3,798"
Operating Profit,392,404,422,464,499,558,611,569,575,715,837,965
OPM %,17%,19%,18%,19%,18%,20%,20%,17%,16%,18%,20%,20%
Other Income +,26,30,52,21,37,3,-2,11,41,2,41,15
Interest,79,61,58,55,61,56,43,40,67,116,114,115
Depreciation,132,123,141,167,186,230,235,251,280,333,343,385
Profit before tax,206,251,274,263,289,275,331,289,268,268,422,481
Tax %,30%,31%,29%,34%,32%,23%,26%,23%,14%,22%,14%,18%
Net Profit +,145,173,196,174,195,212,244,221,231,210,364,394
EPS in Rs,4.48,5.41,6.06,5.46,6.11,6.57,7.58,6.79,7.12,6.70,11.23,12.14
Dividend Payout %,18%,20%,20%,22%,20%,50%,54%,63%,60%,66%,44%,21%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,31,31,31,31,63,63,63,63,64,64,64,64
Reserves,752,933,"1,008","1,219","1,325","1,470","1,635","1,761","1,926","2,028","2,291","2,794"
Borrowings +,962,709,798,734,632,737,642,769,890,912,802,962
Other Liabilities +,365,334,412,452,492,526,654,670,723,767,795,"1,080"
Total Liabilities,"2,110","2,008","2,250","2,437","2,513","2,796","2,994","3,264","3,601","3,771","3,952","4,900"
Fixed Assets +,887,924,"1,179","1,184","1,307","1,364","1,531","1,473","1,694","1,912","1,970","2,402"
CWIP,89,57,19,42,41,35,27,147,178,72,73,148
Investments,46,30,15,13,17,16,15,7,19,8,39,24
Other Assets +,"1,088",996,"1,036","1,198","1,147","1,381","1,421","1,636","1,711","1,780","1,870","2,326"
Total Assets,"2,110","2,008","2,250","2,437","2,513","2,796","2,994","3,264","3,601","3,771","3,952","4,900"

--- CASH FLOW ---
