--- ABOUT ---
"CIE Automotive Limited is a subsidiary of CIE Automotive S.A, Spain. Mahindra Vehicle Manufacturing Ltd. was a significant shareholder in the company. The company is engaged in the business of production and sale of automotive components to original equipment manufacturers and other customers in India and overseas. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"17,602",464,526,20.4

Book Value,Dividend Yield,ROCE,ROE
197,1.51,14.7,11.8

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"2,440","2,320","2,279","2,240","2,427","2,293","2,135","2,110","2,273","2,369","2,372","2,393","2,612"
Expenses +,"2,060","1,950","1,934","1,913","2,066","1,933","1,804","1,811","1,937","2,032","2,016","2,058","2,210"
Operating Profit,381,370,345,327,361,360,331,299,335,337,356,335,402
OPM %,16%,16%,15%,15%,15%,16%,15%,14%,15%,14%,15%,14%,15%
Other Income +,75,108,209,18,52,32,27,40,37,23,20,28,31
Interest,24,22,31,30,22,21,17,18,13,2,4,9,9
Depreciation,83,83,78,78,86,84,80,81,86,87,89,96,94
Profit before tax,349,372,445,237,304,287,260,240,273,271,283,259,329
Tax %,20%,19%,16%,29%,24%,24%,25%,23%,25%,25%,24%,21%,24%
Net Profit +,279,302,375,169,230,217,195,185,206,204,214,204,249
EPS in Rs,7.36,7.95,9.90,4.45,6.08,5.72,5.15,4.88,5.44,5.37,5.64,5.39,6.57
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Dec 2015 9m,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025,TTM
Sales +,"5,570","4,001","5,320","6,428","8,032","7,908","6,050","6,765","8,753","9,280","8,964","9,406","9,746"
Expenses +,"5,128","3,638","4,789","5,622","7,031","6,940","5,548","5,823","7,581","7,856","7,613","8,044","8,317"
Operating Profit,442,363,531,806,"1,001",968,502,942,"1,172","1,424","1,351","1,362","1,429"
OPM %,8%,9%,10%,13%,12%,12%,8%,14%,13%,15%,15%,14%,15%
Other Income +,-183,-49,22,20,39,28,55,32,-749,409,150,109,102
Interest,121,50,59,51,50,52,55,35,23,107,78,27,23
Depreciation,238,163,232,268,287,316,306,273,296,322,331,358,366
Profit before tax,-100,101,262,507,702,628,195,666,104,"1,403","1,092","1,087","1,142"
Tax %,-22%,24%,35%,29%,29%,44%,45%,41%,231%,20%,24%,24%,
Net Profit +,-78,77,169,358,498,354,106,393,-136,"1,125",828,828,871
EPS in Rs,-2.42,2.37,4.47,9.47,13.15,9.33,2.81,10.37,-3.59,29.66,21.81,21.83,22.97
Dividend Payout %,-0%,-0%,-0%,-0%,-0%,-0%,-0%,24%,-70%,17%,32%,32%,

--- BALANCE SHEET ---
,Mar 2015,Dec 2015,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025
Equity Capital,323,323,378,378,379,379,379,379,379,379,379,379
Reserves,"1,564","1,683","2,888","3,337","3,910","4,255","4,529","4,818","4,719","5,609","6,197","7,080"
Borrowings +,"1,549","1,085","1,392","1,197","1,613","1,469","1,648","1,487",985,855,570,426
Other Liabilities +,"1,515","2,052","2,177","2,587","2,582","2,460","2,808","3,137","3,837","2,909","2,602","2,850"
Total Liabilities,"4,951","5,143","6,835","7,499","8,484","8,563","9,364","9,821","9,920","9,753","9,749","10,736"
Fixed Assets +,"3,124","3,293","4,517","4,750","4,905","6,044","6,741","6,587","5,547","5,810","5,857","6,200"
CWIP,126,56,97,60,96,54,12,125,119,54,66,130
Investments,57,67,39,55,681,96,234,438,576,821,"1,038","1,459"
Other Assets +,"1,643","1,727","2,182","2,634","2,802","2,370","2,376","2,671","3,678","3,068","2,787","2,947"
Total Assets,"4,951","5,143","6,835","7,499","8,484","8,563","9,364","9,821","9,920","9,753","9,749","10,736"

--- CASH FLOW ---
,Mar 2015,Dec 2015,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025
Cash from Operating Activity +,322,680,304,512,708,"1,027",539,"1,051","1,118","1,383",881,"1,258"
Cash from Investing Activity +,-184,-225,-831,-303,"-1,017",-589,-422,-762,-637,-905,-237,-802
Cash from Financing Activity +,-294,-494,575,-236,362,-404,-38,-363,-488,-427,-553,-526
Net Cash Flow,-155,-39,48,-26,53,34,80,-74,-6,51,91,-70
Free Cash Flow,115,479,106,212,304,613,238,573,675,871,500,885
CFO/OP,78%,194%,68%,77%,85%,118%,118%,123%,112%,122%,85%,112%

--- RATIOS ---
,Mar 2015,Dec 2015,Dec 2016,Dec 2017,Dec 2018,Dec 2019,Dec 2020,Dec 2021,Dec 2022,Dec 2023,Dec 2024,Dec 2025
Debtor Days,28,35,36,34,34,34,43,36,36,25,26,24
Inventory Days,98,152,142,128,123,103,131,148,93,86,85,86
Days Payable,149,296,260,204,169,144,190,212,163,144,124,143
Cash Conversion Cycle,-24,-109,-82,-42,-12,-7,-16,-28,-35,-32,-13,-33
Working Capital Days,-9,-73,-48,-20,-18,-31,-44,-45,-34,-38,-2,-16
ROCE %,10%,10%,8%,12%,14%,11%,4%,11%,15%,18%,17%,15%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,65.70%,65.70%,65.70%,65.70%,65.70%,65.70%,65.70%,65.70%,65.70%,65.70%,65.70%,65.70%
