--- ABOUT ---
"Paramount Communications Ltd is engaged in manufacturing of Wires and Cables comprising of power cables, telecom cables, railway cables and specialised cables. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,230",73.1,74.3,37.3

Book Value,Dividend Yield,ROCE,ROE
25.5,0.00,12.4,7.99

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,202,211,252,284,323,321,356,392,507,451,428,461,573
Expenses +,191,194,231,260,296,294,325,358,475,436,422,446,543
Operating Profit,11,17,21,24,27,27,31,34,32,15,6,15,30
OPM %,6%,8%,8%,8%,8%,8%,9%,9%,6%,3%,1%,3%,5%
Other Income +,7,2,2,2,3,3,2,4,2,18,20,5,9
Interest,2,2,1,1,1,1,2,4,5,4,4,6,8
Depreciation,2,2,2,2,3,3,3,3,4,4,4,4,4
Profit before tax,14,15,20,22,26,26,29,31,25,25,18,10,27
Tax %,0%,0%,0%,0%,-14%,2%,30%,26%,26%,27%,26%,28%,25%
Net Profit +,14,15,19,22,29,25,20,23,19,18,13,7,21
EPS in Rs,0.71,0.62,0.82,0.79,0.97,0.83,0.67,0.74,0.61,0.61,0.43,0.25,0.67
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,451,308,314,433,614,606,518,580,794,"1,068","1,574","1,913"
Expenses +,486,351,362,436,571,561,501,559,746,978,"1,450","1,847"
Operating Profit,-35,-44,-48,-3,42,45,17,20,48,89,123,66
OPM %,-8%,-14%,-15%,-1%,7%,7%,3%,4%,6%,8%,8%,3%
Other Income +,4,2,92,31,3,3,3,4,16,8,11,51
Interest,61,74,20,4,8,11,7,6,7,6,11,21
Depreciation,9,9,10,9,9,11,9,10,9,9,12,15
Profit before tax,-101,-124,15,15,29,26,3,8,48,82,111,81
Tax %,0%,0%,0%,0%,0%,0%,0%,0%,0%,-4%,22%,26%
Net Profit +,-101,-124,15,15,29,26,3,8,48,86,87,60
EPS in Rs,-8.06,-9.89,1.17,1.03,1.70,1.43,0.16,0.42,2.46,2.82,2.85,1.96
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,25,25,25,29,34,37,39,39,39,61,61,61
Reserves,-246,-368,-36,58,107,145,154,163,256,565,656,717
Borrowings +,405,354,217,203,210,210,202,187,160,103,33,123
Other Liabilities +,171,297,116,101,118,120,76,93,49,97,157,228
Total Liabilities,355,308,321,390,469,512,471,481,504,827,908,"1,129"
Fixed Assets +,81,75,138,130,132,145,142,135,128,169,221,260
CWIP,0,0,0,0,0,0,0,0,0,1,4,0
