--- ABOUT ---
"Incorporated in 1992, Kaushalya Infrastructure Development Corporation is in the business of construction contracts for Infrastructure and Hotel [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
29.3,847,"1,842",88.9

Book Value,Dividend Yield,ROCE,ROE
"2,235",0.00,0.58,0.43

Face Value
"1,000"

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,0.03,0.02,0.03,0.04,0.05,0.02,0.04,0.04,0.04,0.02,0.03,0.79,0.07
Expenses +,1.15,0.83,1.14,0.71,0.48,0.42,0.28,0.26,0.38,0.57,0.36,0.20,0.53
Operating Profit,-1.12,-0.81,-1.11,-0.67,-0.43,-0.40,-0.24,-0.22,-0.34,-0.55,-0.33,0.59,-0.46
OPM %,"-3,733.33%","-4,050.00%","-3,700.00%","-1,675.00%",-860.00%,"-2,000.00%",-600.00%,-550.00%,-850.00%,"-2,750.00%","-1,100.00%",74.68%,-657.14%
Other Income +,16.57,2.06,0.73,-0.14,18.12,0.31,4.71,0.91,0.08,1.09,0.03,0.11,0.02
Interest,0.00,0.00,0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01
Profit before tax,15.42,1.22,-0.40,-0.68,17.67,-0.11,4.45,0.68,-0.27,0.53,-0.31,0.69,-0.45
Tax %,1.56%,9.84%,-280.00%,-11.76%,21.51%,100.00%,3.15%,20.59%,-355.56%,22.64%,-16.13%,23.19%,-17.78%
Net Profit +,15.17,1.09,0.72,-0.60,13.88,-0.22,4.31,0.55,0.70,0.41,-0.25,0.53,-0.37
EPS in Rs,504.67,35.33,22.67,-21.33,400.81,-6.35,124.46,15.88,20.21,11.84,-7.22,15.30,-10.68
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Total Liabilities,191.00,123.30,119.67,100.48,95.48,84.46,68.73,65.97,80.84,73.92,80.55,81.24
Fixed Assets +,43.72,3.62,5.82,5.34,4.90,4.48,3.95,3.67,3.54,3.45,3.40,3.37
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,15.37,52.88,50.32,50.06,49.48,41.08,41.21,38.85,54.85,55.09,60.99,60.95
Other Assets +,131.91,66.80,63.53,45.08,41.10,38.90,23.57,23.45,22.45,15.38,16.16,16.92
Total Assets,191.00,123.30,119.67,100.48,95.48,84.46,68.73,65.97,80.84,73.92,80.55,81.24

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-3.14,-22.67,1.60,6.25,-1.26,-1.08,4.76,-4.19,0.68,2.42,0.02,-0.04
Cash from Investing Activity +,3.07,23.56,-3.05,-1.03,1.43,2.67,0.68,4.79,0.97,3.65,-0.02,0.04
Cash from Financing Activity +,0.34,-1.93,1.45,-4.56,-0.78,-1.60,-5.52,-0.53,-1.70,-6.00,0.00,0.00
Net Cash Flow,0.27,-1.04,0.00,0.66,-0.60,-0.01,-0.08,0.06,-0.05,0.06,-0.01,0.00
Free Cash Flow,2.02,-7.30,-2.03,6.29,-1.26,-1.08,4.91,-4.19,0.68,2.42,0.02,-0.04
CFO/OP,270%,41%,-41%,-691%,9%,20%,-779%,281%,-51%,-167%,-11%,-12%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,"5,009.75","24,102.81","38,494.46","18,862.26","22,878.86","27,922.50",755.73,"7,456.43","8,820.83","6,622.14","7,131.54","1,030.11"
Inventory Days,199.64,114.59,"1,788.50",,"3,431.00","4,197.50",35.10,243.33,0.00,0.00,0.00,
Days Payable,"2,643.73","2,571.98","44,201.50",,"82,417.00","97,728.75",449.23,"3,771.67",,,,
Cash Conversion Cycle,"2,565.67","21,645.42","-3,918.54","18,862.26","-56,107.14","-65,608.75",341.59,"3,928.10","8,820.83","6,622.14","7,131.54","1,030.11"
Working Capital Days,-65.55,"-26,856.32","-65,647.86","-68,443.39","-38,806.14","-47,855.56","-3,410.42","-56,548.93","-62,141.25","6,231.07","3,509.62",352.83
ROCE %,-0.59%,-45.72%,-4.99%,-1.14%,20.43%,-7.29%,6.79%,-2.24%,22.56%,24.59%,6.33%,0.58%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,51.42%,51.42%,51.42%,51.42%,51.42%,51.42%,51.42%,51.42%,51.42%,51.42%,51.42%,51.42%
Public +,48.57%,48.57%,48.58%,48.58%,48.58%,48.57%,48.58%,48.57%,48.57%,48.58%,48.58%,48.57%
No. of Shareholders,"22,238","22,603","22,615","14,416","13,816","13,555","13,741","13,475","13,171","12,938","12,652","12,391"

--- CAGR BOXES ---




