--- ABOUT ---
"Sun TV Network was established in 1985 as Sumangali Publications Private Limited and was later renamed as Sun TV Network Limited. Sun TV, the flagship channel of the company, was started in 1993. STNL is primarily involved in television broadcasting. Besides, it produces/distributes movies under the banner Sun Pictures [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"20,526",521,661,13.7

Book Value,Dividend Yield,ROCE,ROE
321,2.88,16.5,12.3

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,840,"1,349","1,048",923,961,"1,314",936,829,942,"1,290","1,300",862,883
Expenses +,343,552,321,334,438,595,395,384,527,674,546,443,492
Operating Profit,498,797,728,589,523,719,541,445,414,617,754,420,391
OPM %,59%,59%,69%,64%,54%,55%,58%,54%,44%,48%,58%,49%,44%
Other Income +,91,122,112,140,142,149,172,146,184,189,140,133,33
Interest,2,3,2,2,2,2,4,4,4,4,4,3,3
Depreciation,80,90,219,115,108,113,196,113,118,108,404,113,98
Profit before tax,507,827,619,612,555,753,513,474,477,694,486,436,323
Tax %,25%,28%,25%,26%,25%,26%,20%,23%,22%,24%,27%,26%,28%
Net Profit +,380,592,465,454,415,560,409,364,371,529,355,324,232
EPS in Rs,9.65,15.02,11.79,11.52,10.52,14.19,10.39,9.22,9.41,13.43,8.99,8.22,5.89
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"2,395","2,474","2,646","2,963","3,783","3,520","3,177","3,585","3,772","4,282","4,015","4,335"
Expenses +,718,"1,253",874,959,"1,176","1,248","1,111","1,306","1,379","1,644","1,886","2,152"
Operating Profit,"1,678","1,221","1,772","2,004","2,607","2,272","2,065","2,279","2,393","2,638","2,129","2,183"
OPM %,70%,49%,67%,68%,69%,65%,65%,64%,63%,62%,53%,50%
Other Income +,99,677,181,165,242,260,306,256,380,515,640,493
Interest,2,2,1,1,2,13,27,33,9,9,13,14
Depreciation,615,497,400,450,663,700,404,306,486,532,539,723
Profit before tax,"1,159","1,399","1,551","1,718","2,185","1,819","1,941","2,195","2,278","2,613","2,217","1,939"
Tax %,32%,34%,34%,34%,34%,24%,21%,25%,25%,26%,23%,26%
Net Profit +,796,922,"1,031","1,136","1,434","1,385","1,525","1,642","1,707","1,926","1,704","1,441"
EPS in Rs,19.84,23.39,26.14,28.80,36.37,35.15,38.70,41.66,43.30,48.85,43.21,36.53
Dividend Payout %,57%,66%,38%,35%,21%,71%,13%,33%,35%,34%,35%,34%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,197,197,197,197,197,197,197,197,197,197,197,197
Reserves,"3,151","3,277","3,831","4,491","5,329","5,527","6,857","7,958","9,075","10,339","11,450","12,446"
Borrowings +,0,0,0,0,0,0,80,95,63,38,124,106
Other Liabilities +,397,285,350,585,670,782,812,648,814,847,866,"1,092"
Total Liabilities,"3,745","3,759","4,378","5,273","6,197","6,507","7,946","8,898","10,148","11,421","12,636","13,841"
