--- ABOUT ---
"Incorporated in 1892, Standard Industries Ltd is in the business of property division and trading in textiles and chemicals"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
101,15.7,21.9,

Book Value,Dividend Yield,ROCE,ROE
17.9,3.50,-12.8,-16.6

Face Value
5.00

--- QUARTERLY RESULTS ---
Cash from Financing Activity +,-6,18,-16,78,9,-46,-75,-32,-23,-14,-19,-21
Net Cash Flow,-0,1,-0,4,34,-35,52,12,-69,1,-3,1
Free Cash Flow,-6,-4,16,-5,62,49,38,23,-79,3,-1,-14
CFO/OP,83%,-32%,-103%,-17%,-837%,-682%,-366%,31%,596%,40%,30%,-315%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,79,60,55,830,310,231,475,2,710,655,571,454
Inventory Days,"1,337","2,225","1,932","1,552","2,377","2,046","4,709",,51,132,130,19
Days Payable,117,102,95,82,123,109,324,,116,52,116,74
Cash Conversion Cycle,"1,298","2,184","1,893","2,299","2,563","2,169","4,859",2,645,736,584,399
Working Capital Days,252,48,"-1,622",-257,"-4,684","-2,992","-8,173",-72,738,626,576,655
ROCE %,-14%,-20%,-35%,26%,-4%,-26%,40%,254%,13%,-7%,-8%,-13%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,20.31%,20.31%,20.31%,20.31%,20.31%,20.31%,20.31%,20.31%,20.31%,20.31%,20.31%,20.31%
FIIs +,38.86%,38.86%,38.86%,38.86%,38.86%,38.86%,38.86%,38.86%,38.86%,38.86%,38.86%,38.86%
DIIs +,4.04%,4.04%,4.04%,4.04%,4.04%,4.04%,4.04%,4.04%,4.04%,4.04%,4.04%,4.04%
Public +,36.79%,36.78%,36.78%,36.78%,36.79%,36.80%,36.79%,36.78%,36.79%,36.78%,36.77%,36.79%
No. of Shareholders,"48,539","47,206","47,102","47,985","46,723","46,427","47,440","48,456","48,746","47,530","46,130","45,605"

--- CAGR BOXES ---




