--- ABOUT ---
"Oriental Hotels Limited is an associate company of The Indian Hotels Company Limited (IHCL). The company has seven hotels – Taj Coromandel, Chennai; Taj Fisherman’s Cove Resort & Spa, Chennai; Taj Malabar Resort & Spa, Cochin; Vivanta Coimbatore; Vivanta Mangalore; The Gateway Hotel Pasumalai, Madurai; and Gateway Coonoor – an IHCL SeleQtions hotel. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,167",121,169,31.6

Book Value,Dividend Yield,ROCE,ROE
42.7,0.41,12.1,9.50

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,111,93,91,102,107,82,103,122,133,108,110,139,136
Expenses +,79,70,71,74,81,70,79,87,94,82,84,97,98
Operating Profit,32,22,20,29,27,12,25,35,39,26,26,42,39
OPM %,29%,24%,22%,28%,25%,14%,24%,28%,29%,24%,24%,30%,28%
Other Income +,4,1,2,5,4,1,0,1,1,0,5,1,2
Interest,5,5,5,5,3,4,5,5,4,4,4,4,3
Depreciation,6,6,6,6,6,7,8,9,9,8,9,9,9
Profit before tax,26,13,11,22,21,2,13,22,26,14,19,31,29
Tax %,30%,32%,31%,24%,21%,26%,34%,34%,32%,33%,33%,33%,-3%
Net Profit +,21,7,4,19,19,-1,6,15,19,7,8,21,32
EPS in Rs,1.16,0.41,0.24,1.04,1.08,-0.08,0.32,0.86,1.09,0.37,0.45,1.17,1.81
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Working Capital Days,-95,-128,-21,-14,-276,-55,-127,-84,-39,-81,-86,-58
ROCE %,4%,1%,4%,4%,4%,2%,-7%,1%,13%,11%,9%,12%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,67.56%,67.56%,67.56%,67.56%,67.56%,67.56%,67.56%,67.56%,67.56%,67.56%,67.56%,68.25%
FIIs +,0.45%,0.40%,0.69%,0.58%,0.73%,0.53%,0.66%,0.42%,0.42%,0.63%,0.50%,0.37%
DIIs +,0.78%,0.78%,1.92%,2.68%,2.68%,2.68%,2.68%,2.68%,2.68%,2.42%,1.16%,1.14%
Public +,31.21%,31.25%,29.82%,29.17%,29.04%,29.24%,29.11%,29.34%,29.35%,29.38%,30.79%,30.24%
No. of Shareholders,"51,160","56,949","65,915","82,580","78,661","78,768","79,096","77,987","75,686","77,837","77,378","75,998"

--- CAGR BOXES ---




