Working Capital Days,-20,-10,-86,-62,-34,-8,17,55,98,94,107,122
ROCE %,3%,8%,9%,9%,8%,10%,23%,23%,8%,17%,15%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,38.22%,38.22%,38.22%,38.22%,38.22%,35.66%,35.66%,35.66%,35.66%,35.66%,35.66%,35.66%
FIIs +,1.00%,1.29%,2.11%,1.85%,1.67%,2.08%,2.22%,1.94%,1.72%,1.62%,1.62%,1.59%
DIIs +,2.32%,2.27%,2.21%,2.15%,2.14%,1.69%,1.64%,1.67%,1.50%,1.49%,1.25%,1.25%
Government +,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%
Public +,58.45%,58.20%,57.46%,57.76%,57.96%,60.57%,60.46%,60.72%,61.09%,61.22%,61.46%,61.50%
No. of Shareholders,"3,01,832","3,04,001","3,04,289","3,36,019","3,48,766","4,30,929","4,48,361","4,68,860","4,61,180","4,61,853","4,53,137","4,47,286"

--- CAGR BOXES ---




