--- ABOUT ---
"Incorporated in 1961,Kothari Sugars and Chemicals Limited (KSCL) are the Manufacturers of Sugar, Alcohol and Powerhaving units at Kattur and Sathamangalam, Tamilnadu. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
216,26.0,38.6,28.8

Book Value,Dividend Yield,ROCE,ROE
16.8,0.00,7.65,5.27

Face Value
10.0

--- QUARTERLY RESULTS ---
""
Sales +
Expenses +
Operating Profit
OPM %
Other Income +
Interest
Depreciation
Profit before tax
Tax %
Net Profit +
EPS in Rs
Raw PDF

--- ANNUAL RESULTS ---
,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Sales +,224,249,253,340,271,323,433,323,340,247,317,287
Expenses +,205,240,247,311,241,289,401,302,331,229,281,259
Operating Profit,19,9,7,29,29,35,32,21,9,18,36,28
OPM %,8%,4%,3%,9%,11%,11%,7%,7%,3%,7%,11%,10%
Other Income +,13,17,13,10,10,3,8,11,14,9,1,-3
Interest,6,6,6,6,9,5,6,10,5,7,8,6
Depreciation,5,10,13,14,14,13,17,16,16,15,15,14
Profit before tax,21,11,1,20,16,20,18,6,2,5,14,4
Tax %,12%,13%,27%,39%,30%,53%,61%,37%,202%,36%,15%,48%
Net Profit +,19,11,1,12,11,9,7,4,-2,3,12,2
EPS in Rs,2.25,1.35,0.13,1.47,1.35,1.12,0.84,0.43,-0.26,0.37,1.44,0.28
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,115%,0%,0%,347%,0%

--- BALANCE SHEET ---
,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Equity Capital,83,83,83,83,83,83,83,83,83,83,83,83
Reserves,-2,10,15,26,37,46,53,50,46,47,61,57
Borrowings +,195,201,198,186,179,150,188,144,166,175,146,120
Other Liabilities +,77,111,86,75,66,94,72,110,75,76,103,110
Total Liabilities,353,406,382,370,365,373,397,388,370,380,393,370
Fixed Assets +,46,195,202,195,184,183,227,219,209,195,191,178
CWIP,148,7,6,12,15,25,1,6,0,0,0,0
Investments,27,58,25,50,44,18,20,28,30,30,31,33
Other Assets +,133,145,149,112,122,147,149,135,131,156,170,159
Total Assets,353,406,382,370,365,373,397,388,370,380,393,370

--- CASH FLOW ---
,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Cash from Operating Activity +,27,24,-15,29,24,-5,-4,63,-13,25,25,36
Cash from Investing Activity +,-122,-38,19,-33,6,5,-36,-18,1,5,-10,0
Cash from Financing Activity +,105,2,-9,-18,-16,-21,38,-57,18,-22,-28,-36
Net Cash Flow,11,-13,-5,-22,13,-21,-2,-11,6,8,-13,1
Free Cash Flow,-90,164,-35,16,18,-27,-40,50,-13,25,13,36
CFO/OP,148%,255%,-225%,109%,85%,-1%,-0%,303%,-128%,146%,74%,141%

--- RATIOS ---
,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Debtor Days,6,15,8,21,19,23,14,15,9,14,16,23
Inventory Days,66,103,127,73,99,139,109,152,137,236,235,224
Days Payable,83,97,98,50,46,66,23,72,45,60,88,133
Cash Conversion Cycle,-11,21,37,44,72,96,100,95,101,189,162,114
Working Capital Days,-11,-25,25,19,-19,24,14,30,20,8,0,-17
ROCE %,12%,5%,4%,8%,8%,9%,8%,5%,2%,4%,10%,8%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,73.53%,73.53%,73.53%,73.53%,73.53%,73.53%,73.53%,73.53%,73.53%,73.53%,73.53%,73.53%
FIIs +,0.67%,0.65%,0.66%,0.66%,0.65%,0.62%,0.60%,0.56%,0.59%,0.22%,0.17%,0.16%
DIIs +,0.83%,0.83%,0.83%,0.67%,0.66%,0.66%,0.66%,0.66%,0.63%,0.63%,0.62%,0.49%
Government +,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%,0.01%
Public +,24.96%,24.98%,24.97%,25.12%,25.14%,25.18%,25.20%,25.24%,25.23%,25.61%,25.67%,25.80%
No. of Shareholders,"46,011","63,347","62,935","70,586","71,762","71,762","71,723","71,377","69,872","68,598","66,540","64,568"

--- CAGR BOXES ---




