--- ABOUT ---
"Incorporated in 1981, SPML Infra Ltd is in the business of infrastructure development [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"1,669",198,323 / 151,22.3

Book Value,Dividend Yield,ROCE,ROE
120,0.00,6.76,8.69

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,464,352,254,252,461,207,189,188,189,156,190,230,291
Expenses +,420,353,254,256,444,195,176,178,179,149,179,205,270
Operating Profit,44,-1,0,-4,18,12,13,10,10,7,11,25,20
OPM %,9%,-0%,0%,-1%,4%,6%,7%,5%,5%,5%,6%,11%,7%
Other Income +,8,5,3,9,29,15,12,4,12,17,8,1,3
Interest,37,2,2,3,50,10,9,1,10,9,0,5,2
Depreciation,1,1,1,1,1,0,0,0,0,0,0,1,1
Profit before tax,14,1,1,2,-4,16,16,12,13,15,19,20,20
Tax %,6%,18%,68%,40%,-7%,19%,17%,18%,4%,19%,21%,0%,-33%
Net Profit +,14,0,0,1,-4,13,13,10,12,12,15,20,27
EPS in Rs,3.01,0.09,0.07,0.23,-1.81,2.18,2.20,1.40,1.68,1.69,2.10,2.66,3.45
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,824","2,035","2,276","2,049","2,012","1,706",683,952,883,"1,319",771,868
Expenses +,"1,672","1,833","2,100","1,833","1,843","1,630",690,947,854,"1,301",728,803
Operating Profit,152,202,176,217,169,76,-7,5,29,18,43,65
OPM %,8%,10%,8%,11%,8%,4%,-1%,1%,3%,1%,6%,8%
Other Income +,83,53,99,73,68,112,-43,30,28,41,54,19
Interest,198,225,260,214,161,157,67,33,50,57,39,8
Depreciation,24,27,21,17,11,11,6,4,3,2,1,2
Profit before tax,13,3,-6,60,65,21,-123,-2,3,-0,57,75
Tax %,69%,361%,-100%,19%,38%,71%,-4%,-65%,88%,600%,15%,0%
Net Profit +,2,-11,-4,50,40,7,-117,0,0,-2,48,75
EPS in Rs,0.26,-1.63,-2.33,13.75,10.84,1.80,-31.98,0.08,0.09,-1.42,6.70,9.47
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,8,8,8,8,8,8,8,9,10,11,15,17
Reserves,464,460,372,457,412,376,254,277,315,450,755,932
Borrowings +,842,"1,206","1,236","1,406","1,446","1,528","1,844","1,846","1,771",549,369,358
Other Liabilities +,"1,389","1,580","1,382","1,496","1,630","1,086",615,667,696,883,828,990
Total Liabilities,"2,703","3,253","2,998","3,367","3,496","2,998","2,720","2,799","2,793","1,892","1,967","2,296"
