--- ABOUT ---
"FDC (Fairdeal Corporation) Ltd Limited (found in 1936) is among India’s leading fully integrated pharmaceutical companies. The Company is a pioneer in the manufacture of specialized formulations, and among the world’s foremost manufacturers and marketers of Oral Rehydration Salts (ORS). Some of FDC’s leading brands in India include Zifi, Electral, Enerzal, Vitcofol, Pyrimon, Zocon, Zathrin, Zipod, Cotaryl and Mycoderm in the domestic and international markets. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"6,339",389,528,21.3

Book Value,Dividend Yield,ROCE,ROE
153,1.28,16.7,12.5

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,435,536,486,458,462,638,514,464,492,648,473,465,585
Expenses +,386,414,410,374,406,492,444,417,438,508,439,412,478
Operating Profit,49,122,76,84,56,147,70,47,54,140,34,52,106
OPM %,11%,23%,16%,18%,12%,23%,14%,10%,11%,22%,7%,11%,18%
Other Income +,7,29,27,25,20,28,35,19,16,36,21,0,50
Interest,1,1,1,1,1,1,1,1,1,1,1,1,2
Depreciation,10,10,10,10,10,11,14,13,16,15,15,15,14
Profit before tax,45,141,93,98,65,163,90,51,53,160,38,36,140
Tax %,32%,22%,25%,19%,29%,27%,20%,28%,27%,24%,26%,22%,26%
Net Profit +,31,110,70,79,46,119,72,37,39,121,28,28,103
EPS in Rs,1.85,6.62,4.29,4.87,2.84,7.31,4.42,2.28,2.38,7.45,1.74,1.74,6.35
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Total Assets,"1,148","1,266","1,468","1,505","1,640","1,813","1,956","2,270","2,343","2,468","2,714","2,919"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,128,174,154,150,112,250,207,162,155,221,318,200
Cash from Investing Activity +,-89,-73,-144,21,-121,-98,-77,-145,11,-17,-199,-110
Cash from Financing Activity +,-48,-97,0,-169,-0,-142,-129,-10,-180,-202,-92,-93
Net Cash Flow,-9,4,11,1,-8,10,1,7,-14,2,26,-3
Free Cash Flow,83,-130,130,114,70,247,148,35,47,151,227,40
CFO/OP,96%,101%,92%,94%,81%,110%,90%,95%,93%,96%,129%,83%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,25,23,27,28,29,34,30,20,25,22,19,26
Inventory Days,132,134,148,166,184,180,189,210,183,216,186,182
Days Payable,94,84,81,101,82,101,68,94,99,103,102,106
Cash Conversion Cycle,64,72,94,93,131,113,152,135,109,135,103,102
Working Capital Days,11,21,23,29,45,40,48,45,48,53,33,121
ROCE %,21%,22%,21%,19%,17%,21%,22%,15%,13%,18%,16%,17%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,69.49%,69.66%,69.66%,69.66%,69.66%,69.66%,69.66%,69.66%,69.66%,69.66%,69.66%,69.65%
FIIs +,2.06%,2.42%,2.43%,2.65%,2.51%,2.62%,2.67%,2.56%,2.41%,2.43%,2.32%,2.40%
DIIs +,9.13%,8.12%,7.76%,6.94%,6.72%,6.02%,6.08%,6.37%,7.17%,6.81%,6.27%,6.29%
Public +,19.32%,19.80%,20.15%,20.76%,21.11%,21.71%,21.60%,21.42%,20.76%,21.10%,21.76%,21.65%
No. of Shareholders,"56,717","56,928","55,341","52,377","50,634","55,400","55,228","53,880","54,445","54,157","53,788","52,730"

--- CAGR BOXES ---




