--- ABOUT ---
"Lakshmi Machine Works Ltd is a leading Textile Machinery Manufacturer in India engaged in the manufacturing and selling of textile spinning machinery, CNC Machine Tools, Heavy castings, and parts and components catering to diverse sectors. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"17,803","16,665","17,180",127

Book Value,Dividend Yield,ROCE,ROE
"2,683",0.21,6.91,4.97

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,303","1,191","1,320","1,214",971,673,769,766,804,694,822,758,933
Expenses +,"1,185","1,082","1,184","1,097",897,660,737,731,746,680,778,717,863
Operating Profit,118,109,136,117,74,13,32,36,58,14,44,42,70
OPM %,9%,9%,10%,10%,8%,2%,4%,5%,7%,2%,5%,5%,7%
Other Income +,48,36,35,32,40,29,30,33,33,35,41,18,38
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,22,23,24,23,27,26,28,29,29,30,30,30,30
Profit before tax,144,122,147,125,87,16,34,40,61,20,55,30,78
Tax %,35%,23%,22%,21%,24%,32%,28%,52%,22%,41%,25%,50%,18%
Net Profit +,94,94,115,99,66,11,24,19,48,11,41,15,64
EPS in Rs,88.09,87.80,107.75,92.46,61.76,10.32,22.90,18.07,44.76,10.74,38.30,13.72,59.62
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"2,488","2,863","2,499","2,643","2,712","1,574","1,727","3,171","4,719","4,696","3,012","3,207"
Expenses +,"2,177","2,525","2,240","2,367","2,438","1,563","1,657","2,924","4,269","4,261","2,870","3,038"
Operating Profit,311,338,259,276,274,11,71,247,450,435,142,169
OPM %,12%,12%,10%,10%,10%,1%,4%,8%,10%,9%,5%,5%
Other Income +,91,88,84,103,65,92,56,51,147,143,122,133
Interest,1,1,0,1,1,1,0,0,0,0,0,0
Depreciation,100,88,80,76,55,55,56,60,78,96,113,120
Profit before tax,301,337,262,302,283,47,71,238,519,482,151,182
Tax %,27%,33%,29%,29%,34%,41%,37%,24%,26%,22%,32%,28%
Net Profit +,220,227,186,215,185,28,45,181,384,374,103,131
EPS in Rs,194.97,201.78,170.15,195.92,173.53,25.99,41.75,169.47,359.47,349.77,96.05,122.37
Dividend Payout %,19%,20%,21%,20%,20%,38%,24%,24%,27%,21%,31%,29%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11
Reserves,"1,271","1,523","1,547","1,736","1,700","1,650","1,770","1,980","2,328","2,693","2,767","2,856"
Borrowings +,0,0,0,3,3,0,0,0,0,0,0,0
Other Liabilities +,956,863,808,885,743,686,977,"1,656","1,752","1,328","1,230","1,396"
Total Liabilities,"2,237","2,397","2,367","2,635","2,457","2,346","2,758","3,646","4,090","4,031","4,008","4,262"
Fixed Assets +,439,464,520,570,699,711,701,721,903,972,990,946
CWIP,6,8,6,21,12,30,11,6,24,9,4,1
Investments,64,88,61,83,124,136,286,448,508,641,701,706
Other Assets +,"1,729","1,838","1,780","1,961","1,621","1,470","1,760","2,471","2,654","2,409","2,312","2,610"
Total Assets,"2,237","2,397","2,367","2,635","2,457","2,346","2,758","3,646","4,090","4,031","4,008","4,262"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,131,81,137,211,99,74,157,485,364,141,29,177
Cash from Investing Activity +,-54,-64,68,-23,29,-70,-144,-448,-242,-74,73,110
Cash from Financing Activity +,-40,-52,-195,-44,-215,-49,-11,-11,-43,-105,-80,-32
Net Cash Flow,36,-35,9,144,-88,-45,2,26,79,-39,22,255
Free Cash Flow,15,-32,18,80,-73,-2,136,411,111,-9,-96,120
CFO/OP,71%,57%,88%,107%,64%,926%,278%,222%,94%,60%,33%,144%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,30,30,28,34,26,25,38,37,18,10,21,32
Inventory Days,78,69,85,78,74,112,120,94,85,76,113,106
Days Payable,81,68,80,97,85,129,150,100,81,65,103,114
Cash Conversion Cycle,28,31,32,15,15,8,7,31,22,21,31,23
Working Capital Days,-15,-8,-3,-10,-5,-10,-23,-16,-16,-7,-9,27
ROCE %,26%,24%,16%,18%,18%,2%,5%,14%,22%,18%,4%,7%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,31.13%,31.13%,31.13%,31.13%,31.13%,31.13%,31.13%,31.13%,30.80%,30.80%,30.80%,30.80%
FIIs +,5.04%,4.93%,4.97%,5.24%,5.48%,5.49%,5.63%,5.91%,5.81%,5.53%,5.47%,5.54%
DIIs +,10.96%,11.28%,11.28%,11.15%,10.90%,10.63%,10.16%,9.63%,9.85%,9.78%,9.77%,9.55%
Public +,52.86%,52.64%,52.60%,52.47%,52.49%,52.75%,53.06%,53.32%,53.52%,53.87%,53.95%,54.09%
No. of Shareholders,"33,654","33,945","34,173","32,761","32,107","31,602","31,283","30,900","32,140","32,240","31,652","31,201"

--- CAGR BOXES ---




