--- ABOUT ---
Shipping Corporation of India is engaged involved in business of transporting goods and passengers.

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"14,540",312,369 / 195,10.8

Book Value,Dividend Yield,ROCE,ROE
195,2.11,14.3,15.5

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,418","1,200","1,093","1,341","1,413","1,514","1,451","1,316","1,325","1,316","1,339","1,612","1,513"
Expenses +,954,837,858,924,"1,005","1,005",918,958,961,827,932,934,910
Operating Profit,465,363,236,417,407,510,533,357,365,489,406,678,603
OPM %,33%,30%,22%,31%,29%,34%,37%,27%,28%,37%,30%,42%,40%
Other Income +,55,51,94,25,113,49,43,45,88,157,111,69,147
Interest,50,35,56,40,40,40,43,64,39,31,47,48,47
Depreciation,196,197,200,251,241,220,234,255,243,250,256,271,287
Profit before tax,274,182,74,151,239,298,298,84,171,366,214,427,416
Tax %,-39%,5%,11%,11%,-29%,2%,2%,10%,-8%,3%,12%,5%,3%
Net Profit +,380,172,66,134,307,291,291,76,185,354,189,405,405
EPS in Rs,8.16,3.68,1.41,2.88,6.60,6.26,6.26,1.62,3.97,7.60,4.06,8.69,8.69
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"4,311","4,050","3,447","3,469","3,873","4,425","3,703","4,995","5,794","5,047","5,606","5,780"
Expenses +,"3,396","2,688","2,667","2,793","3,160","3,283","2,544","3,465","4,237","3,624","3,841","3,594"
Operating Profit,916,"1,362",780,677,713,"1,143","1,159","1,530","1,557","1,423","1,765","2,185"
OPM %,21%,34%,23%,20%,18%,26%,31%,31%,27%,28%,31%,38%
Other Income +,395,193,185,196,292,277,204,175,184,283,225,475
Interest,239,195,174,180,362,367,22,161,185,171,187,173
Depreciation,801,542,566,610,658,671,628,635,753,889,951,"1,064"
Profit before tax,270,818,226,82,-16,382,713,909,803,645,852,"1,423"
Tax %,28%,4%,19%,-273%,304%,12%,2%,5%,-8%,-5%,1%,5%
Net Profit +,195,782,182,306,-63,336,696,865,870,679,844,"1,353"
EPS in Rs,4.19,16.78,3.92,6.58,-1.35,7.22,14.94,18.57,18.68,14.58,18.11,29.05
Dividend Payout %,0%,0%,0%,0%,0%,10%,2%,2%,2%,3%,36%,15%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,466,466,466,466,466,466,466,466,466,466,466,466
Reserves,"6,053","6,272","6,428","6,769","6,717","7,018","7,702","8,631","6,437","7,074","7,846","8,630"
Borrowings +,"7,739","5,845","5,492","5,585","5,277","4,767","3,679","3,200","2,605","2,914","2,228","2,679"
Other Liabilities +,"1,580","2,148","2,162","1,686","1,896","1,668","1,556","1,956","1,936","1,646","1,161","1,543"
Total Liabilities,"15,839","14,731","14,549","14,506","14,357","13,919","13,403","14,253","11,443","12,100","11,701","13,318"
Fixed Assets +,"12,280","11,827","11,411","11,348","11,119","10,653","10,174","7,625","7,403","7,004","6,711","7,199"
CWIP,567,0,27,8,8,3,33,58,34,42,4,5
Investments,77,80,136,269,279,298,354,476,611,657,826,774
Other Assets +,"2,915","2,824","2,975","2,882","2,951","2,964","2,841","6,094","3,395","4,397","4,159","5,341"
Total Assets,"15,839","14,731","14,549","14,506","14,357","13,919","13,403","14,253","11,443","12,100","11,701","13,318"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,"2,197","1,490",683,228,712,945,"1,340","1,644","1,465",994,850,"1,343"
Cash from Investing Activity +,-308,-11,-86,-471,7,324,-206,"-1,079",-501,-573,-316,-858
Cash from Financing Activity +,"-1,675","-1,095",-522,-87,-866,"-1,120","-1,154",-653,-930,103,"-1,236",-518
Net Cash Flow,214,384,74,-329,-146,149,-20,-88,34,524,-702,-32
Free Cash Flow,"1,538",976,508,-241,594,959,"1,144","1,151",990,546,558,-154
CFO/OP,248%,116%,96%,47%,109%,92%,118%,111%,97%,69%,48%,56%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,68,61,70,70,56,50,62,47,64,102,78,75
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,68,61,70,70,56,50,62,47,64,102,78,75
Working Capital Days,-161,-143,-290,-236,-264,-255,-115,74,-41,-42,77,146
ROCE %,,7%,3%,2%,2%,5%,6%,9%,9%,8%,10%,14%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,63.75%,63.75%,63.75%,63.75%,63.75%,63.75%,63.75%,63.75%,63.75%,63.75%,63.75%,63.75%
FIIs +,2.89%,3.23%,3.27%,4.66%,4.56%,5.61%,4.79%,4.68%,6.14%,6.49%,7.13%,8.98%
