--- ABOUT ---
"Cyient (formerly Infotech Enterprises Limited) is an Indian multinational technology company that is focused on engineering, manufacturing, data analytics, and networks and operations. Infotech Enterprises Ltd. was established in 1991 in Hyderabad. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"9,548",859,"1,327 / 750",20.2

Book Value,Dividend Yield,ROCE,ROE
511,3.03,12.3,8.61

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,751","1,686","1,778","1,821","1,861","1,676","1,849","1,926","1,909","1,712","1,781","1,848","1,927"
Expenses +,"1,429","1,371","1,453","1,495","1,526","1,411","1,552","1,648","1,611","1,484","1,567","1,614","1,705"
Operating Profit,322,316,326,326,335,265,297,278,298,228,214,235,222
OPM %,18%,19%,18%,18%,18%,16%,16%,14%,16%,13%,12%,13%,12%
Other Income +,-16,-1,7,-32,23,21,51,-17,41,70,71,-11,-45
Interest,26,28,27,29,32,26,28,20,19,16,16,14,14
Depreciation,73,68,66,66,67,66,66,68,68,68,72,70,68
Profit before tax,208,219,240,200,259,195,254,174,252,214,197,139,95
Tax %,21%,23%,24%,23%,24%,24%,27%,26%,26%,26%,27%,30%,31%
Net Profit +,163,169,184,153,197,148,187,128,186,157,143,97,66
EPS in Rs,14.76,15.20,16.10,13.28,17.06,12.97,16.14,11.02,15.35,13.85,11.48,8.26,4.93
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"2,736","3,094","3,586","3,914","4,618","4,427","4,132","4,534","6,016","7,147","7,360","7,268"
Expenses +,"2,335","2,680","3,109","3,394","3,985","3,881","3,557","3,717","5,013","5,844","6,222","6,369"
Operating Profit,401,414,477,520,633,546,575,818,"1,003","1,303","1,138",899
OPM %,15%,13%,13%,13%,14%,12%,14%,18%,17%,18%,15%,12%
Other Income +,122,112,79,147,131,158,140,112,35,-2,97,84
Interest,6,16,17,20,33,49,43,39,100,116,93,61
Depreciation,71,89,95,105,111,188,194,192,257,267,267,278
Profit before tax,446,421,444,541,620,468,477,698,681,918,875,644
Tax %,25%,24%,24%,26%,23%,27%,24%,25%,24%,23%,26%,28%
Net Profit +,351,320,340,403,477,341,364,522,514,703,648,463
EPS in Rs,31.43,28.94,30.54,36.00,42.33,31.14,33.06,47.35,46.52,61.57,55.45,38.51
Dividend Payout %,25%,24%,34%,36%,35%,48%,51%,51%,56%,49%,47%,42%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,56,56,56,56,55,55,55,55,55,56,56,56
Reserves,"1,788","1,774","2,061","2,288","2,509","2,506","2,902","3,061","3,411","4,203","5,254","5,626"
Borrowings +,147,214,211,283,368,711,577,573,"1,218",788,513,431
Other Liabilities +,582,668,798,773,927,870,940,"1,072","1,815","1,883","1,798","2,137"
Total Liabilities,"2,574","2,713","3,126","3,400","3,860","4,142","4,475","4,762","6,500","6,928","7,621","8,250"
Fixed Assets +,789,657,751,798,978,"1,305","1,361","1,345","2,825","2,826","2,929","3,084"
CWIP,10,10,26,52,104,146,88,13,44,57,79,5
Investments,101,160,196,143,55,41,34,445,518,436,502,457
Other Assets +,"1,674","1,886","2,153","2,409","2,723","2,650","2,992","2,959","3,113","3,609","4,112","4,704"
Total Assets,"2,574","2,713","3,126","3,400","3,860","4,142","4,475","4,762","6,500","6,928","7,621","8,250"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,362,278,420,296,370,582,856,634,554,726,790,787
Cash from Investing Activity +,-448,-54,-153,-57,-190,-146,-104,-377,"-1,006",-537,-134,158
Cash from Financing Activity +,-32,-111,-93,-136,-232,-446,-253,-544,-109,-266,-58,-569
Net Cash Flow,-118,113,174,103,-52,-10,499,-287,-562,-77,598,376
Free Cash Flow,281,150,316,149,226,369,761,572,489,648,688,693
CFO/OP,119%,92%,109%,89%,81%,133%,171%,98%,68%,77%,92%,118%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,71,72,66,64,64,60,71,59,68,64,70,66
Inventory Days,,189,124,156,160,211,110,178,228,177,185,303
Days Payable,,599,522,453,323,347,314,336,374,189,126,249
Cash Conversion Cycle,71,-337,-331,-233,-99,-76,-133,-99,-78,52,128,119
Working Capital Days,43,41,27,36,47,35,24,23,17,43,64,68
ROCE %,25%,22%,22%,23%,24%,17%,15%,20%,20%,22%,17%,12%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,23.35%,23.20%,23.20%,23.17%,23.16%,23.15%,23.14%,23.28%,23.28%,23.28%,23.28%,23.28%
FIIs +,36.57%,35.71%,34.11%,31.04%,29.47%,28.39%,28.23%,23.85%,21.37%,17.56%,15.28%,15.33%
DIIs +,21.31%,21.57%,22.69%,25.91%,27.08%,29.72%,30.32%,34.13%,35.63%,38.42%,39.51%,40.98%
Public +,17.86%,18.63%,19.13%,19.00%,19.45%,17.92%,17.50%,17.95%,19.03%,20.11%,21.31%,19.84%
Others +,0.92%,0.90%,0.89%,0.88%,0.84%,0.82%,0.81%,0.80%,0.68%,0.64%,0.62%,0.59%
No. of Shareholders,"1,31,507","1,45,615","1,60,921","1,62,068","1,81,640","1,82,884","1,76,902","1,85,366","2,09,171","2,12,929","2,14,071","2,06,248"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,9%
5 Years:,12%
3 Years:,7%
TTM:,-1%

Compounded Profit Growth
10 Years:,4%
5 Years:,5%
3 Years:,-5%
TTM:,-23%

Stock Price CAGR
10 Years:,6%
5 Years:,0%
3 Years:,-17%
1 Year:,-34%

Return on Equity
10 Years:,15%
5 Years:,14%
3 Years:,13%
Last Year:,9%

