--- ABOUT ---
"RattanIndia Power Limited is one of India’s largest private power generation company, with installed capacity of 2,700 MW thermal power plants at Amravati and Nashik (1,350 MW at each location) in Maharashtra, India. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"5,032",9.37,16.9,96.0

Book Value,Dividend Yield,ROCE,ROE
8.64,0.00,6.21,1.14

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,901,847,796,806,914,932,682,733,936,822,654,728,788
Expenses +,704,691,685,635,708,743,588,643,724,725,602,601,658
Operating Profit,197,157,111,172,206,189,94,90,212,97,52,127,130
OPM %,22%,18%,14%,21%,23%,20%,14%,12%,23%,12%,8%,18%,16%
Other Income +,88,89,88,82,"10,717",85,89,91,92,99,90,99,67
Interest,651,678,726,719,239,121,124,116,118,148,112,110,91
Depreciation,97,102,105,106,69,59,60,61,60,61,61,61,64
Profit before tax,-463,-535,-632,-572,"10,615",93,-1,4,126,-13,-32,54,43
Tax %,4%,3%,0%,3%,-0%,0%,0%,0%,0%,0%,0%,0%,0%
Net Profit +,-483,-549,-633,-587,"10,666",93,-1,4,126,-13,-32,54,43
EPS in Rs,-0.90,-1.02,-1.18,-1.09,19.86,0.17,-0.00,0.01,0.23,-0.02,-0.06,0.10,0.08
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,625,"2,596","1,391","2,054","1,924","1,774","1,560","3,260","3,231","3,364","3,284","2,991"
Expenses +,600,"1,643",678,"1,499","1,372","1,266",920,"2,457","2,493","2,718","2,699","2,586"
Operating Profit,26,953,712,555,551,508,640,803,738,646,585,405
OPM %,4%,37%,51%,27%,29%,29%,41%,25%,23%,19%,18%,14%
Other Income +,61,81,155,148,"-1,155","2,878","1,074",-28,328,"10,976",357,355
Interest,546,"1,204","1,238","1,954","2,304","2,805","2,241","2,342","2,512","2,363",479,461
Depreciation,190,236,254,400,420,417,416,414,404,382,241,246
Profit before tax,-649,-406,-624,"-1,650","-3,328",165,-942,"-1,981","-1,849","8,876",222,52
Tax %,2%,6%,1%,1%,0%,0%,0%,0%,1%,-0%,0%,0%
Net Profit +,-664,-432,-631,"-1,663","-3,328",165,-942,"-1,981","-1,870","8,897",222,52
EPS in Rs,-2.25,-1.46,-2.13,-5.63,-11.24,0.33,-1.75,-3.69,-3.48,16.57,0.41,0.10
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,"2,953","2,845","2,845","2,945","2,953","4,940","5,370","5,370","5,370","5,370","5,370","5,370"
Reserves,"2,144","1,902","1,223",-447,"-3,711","-4,510","-5,995","-8,032","-9,903","-1,006",-785,-732
Borrowings +,"12,216","13,552","14,702","14,633","13,871","12,510","12,255","11,547","11,018","3,562","3,615","3,711"
Other Liabilities +,"1,372","2,225","2,420","4,238","6,328","6,156","6,985","8,773","10,887","1,640","1,596","1,265"
Total Liabilities,"18,684","20,525","21,191","21,370","19,441","19,095","18,615","17,658","17,372","9,566","9,796","9,613"
Fixed Assets +,"8,795","9,268","10,793","15,011","14,592","14,410","13,995","13,381","13,051","6,412","6,253","6,103"
CWIP,"6,674","6,659","6,339","2,283","2,354","1,584","1,574","1,142","1,110",67,65,21
Investments,20,0,70,10,193,275,0,4,8,0,0,0
Other Assets +,"3,195","4,598","3,988","4,066","2,301","2,826","3,046","3,131","3,203","3,087","3,478","3,489"
Total Assets,"18,684","20,525","21,191","21,370","19,441","19,095","18,615","17,658","17,372","9,566","9,796","9,613"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-185,11,"1,206",215,836,610,736,934,"1,015","1,306",410,372
Cash from Investing Activity +,-237,-108,-493,-107,-161,-91,101,59,-5,-462,87,66
Cash from Financing Activity +,372,169,-722,-235,-801,-476,-795,-956,-977,-902,-440,-605
Net Cash Flow,-49,71,-9,-127,-127,44,42,37,33,-58,57,-168
Free Cash Flow,-962,-160,784,-51,815,595,733,923,985,"1,207",293,294
CFO/OP,-698%,2%,170%,40%,152%,120%,109%,117%,137%,203%,70%,89%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,120,120,208,236,237,316,457,281,282,224,271,336
Inventory Days,,,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,120,120,208,236,237,316,457,281,282,224,271,336
Working Capital Days,-796,-83,-580,-741,"-1,318",-973,"-1,457","-1,048","-1,757",124,198,212
ROCE %,-1%,4%,3%,2%,2%,2%,11%,8%,9%,8%,9%,6%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,44.06%,44.06%,44.06%,44.06%,44.06%,44.06%,44.06%,44.06%,44.06%,44.06%,44.06%,44.06%
FIIs +,0.31%,0.48%,0.76%,2.04%,3.69%,4.39%,5.01%,5.25%,4.95%,5.12%,5.23%,5.13%
DIIs +,7.20%,7.14%,6.89%,6.61%,6.57%,6.57%,6.53%,6.65%,6.67%,6.65%,6.65%,6.62%
Public +,48.44%,48.31%,48.28%,47.29%,45.67%,44.96%,44.40%,44.03%,44.31%,44.16%,44.06%,44.20%
No. of Shareholders,"7,80,818","7,95,420","10,75,987","13,22,745","20,63,337","19,80,552","19,61,972","19,73,224","20,77,828","20,51,565","19,86,077","19,43,756"

--- CAGR BOXES ---




