--- ABOUT ---
Poly Medicure Limited is an India-based manufacturer and exporter of medical devices. The Company exports plastic medical disposables/surgical devices. [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"15,846","1,563","2,318",48.4

Book Value,Dividend Yield,ROCE,ROE
306,0.22,14.0,11.2

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,307,321,337,340,378,385,420,424,441,403,444,494,535
Expenses +,224,234,253,249,282,281,305,310,321,298,329,382,424
Operating Profit,83,87,84,90,96,104,115,114,119,106,115,111,110
OPM %,27%,27%,25%,27%,26%,27%,27%,27%,27%,26%,26%,23%,21%
Other Income +,9,14,15,17,15,17,27,24,27,43,35,21,19
Interest,2,2,2,3,3,3,3,3,2,3,3,6,6
Depreciation,15,16,16,16,16,20,21,21,21,23,25,29,38
Profit before tax,75,83,81,88,92,98,118,113,123,123,122,98,85
Tax %,22%,24%,23%,26%,26%,25%,26%,25%,25%,24%,25%,27%,24%
Net Profit +,59,63,62,65,68,74,87,85,92,93,92,71,65
EPS in Rs,6.13,6.54,6.48,6.78,7.12,7.71,8.63,8.41,9.06,9.19,9.06,7.00,6.54
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,390,411,454,519,610,687,785,922,"1,115","1,375","1,669","1,875"
Expenses +,304,323,361,397,479,520,569,707,847,"1,014","1,214","1,433"
Operating Profit,86,88,93,122,131,166,216,215,267,361,455,442
OPM %,22%,21%,21%,23%,22%,24%,28%,23%,24%,26%,27%,24%
Other Income +,28,8,14,16,20,21,22,40,38,60,94,119
Interest,10,10,8,12,14,20,11,6,11,14,14,18
Depreciation,19,21,24,29,37,41,48,54,57,63,83,116
Profit before tax,85,65,75,97,100,126,180,195,237,344,453,427
Tax %,27%,27%,27%,27%,35%,24%,25%,25%,25%,25%,25%,25%
Net Profit +,62,48,55,71,65,96,136,147,179,258,339,321
EPS in Rs,7.07,5.47,6.25,8.00,7.41,10.86,14.17,15.28,18.69,26.91,33.41,31.78
Dividend Payout %,18%,27%,40%,25%,27%,18%,18%,16%,16%,11%,10%,11%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,22,22,44,44,44,44,48,48,48,48,51,51
Reserves,174,207,227,294,337,391,918,"1,040","1,194","1,422","2,715","3,055"
Borrowings +,79,82,101,133,161,207,137,127,149,174,180,354
Other Liabilities +,89,76,85,94,112,126,121,163,187,215,246,459
Total Liabilities,364,387,457,565,654,767,"1,224","1,377","1,577","1,859","3,192","3,919"
Fixed Assets +,165,182,207,265,306,363,426,488,635,867,"1,084","1,702"
CWIP,10,14,20,18,19,25,21,43,78,76,101,91
Investments,4,4,3,17,8,25,354,346,126,167,"1,077",755
Other Assets +,185,187,227,264,321,354,422,499,738,748,930,"1,371"
Total Assets,364,387,457,565,654,767,"1,224","1,377","1,577","1,859","3,192","3,919"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,63,63,56,75,106,131,119,123,191,266,240,246
Cash from Investing Activity +,-59,-31,-56,-88,-101,-109,-436,-85,-179,-241,"-1,194",-225
Cash from Financing Activity +,-6,-31,-0,16,-5,-21,317,-35,-13,-20,951,20
Net Cash Flow,-2,1,0,3,1,1,0,3,-1,5,-3,41
Free Cash Flow,13,31,-0,-7,31,25,24,-31,-48,-9,-89,-59
CFO/OP,101%,88%,79%,80%,102%,100%,75%,80%,93%,94%,73%,79%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,59,74,77,79,77,68,72,82,77,72,76,103
Inventory Days,148,114,194,161,186,241,217,218,237,205,233,265
Days Payable,101,76,131,96,123,142,111,115,105,89,71,75
Cash Conversion Cycle,106,111,140,144,139,166,179,185,209,188,239,294
Working Capital Days,25,35,55,71,56,42,74,81,69,54,74,249
ROCE %,30%,26%,24%,26%,22%,25%,22%,17%,18%,24%,20%,14%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,53.32%,53.17%,53.17%,53.14%,66.02%,62.56%,62.44%,62.44%,62.44%,62.42%,62.42%,62.42%
FIIs +,15.61%,14.49%,14.10%,12.37%,9.91%,11.88%,12.33%,11.46%,11.41%,9.77%,9.41%,5.92%
DIIs +,4.25%,5.15%,5.46%,7.21%,9.34%,12.33%,11.66%,11.96%,11.72%,13.53%,13.84%,15.60%
Public +,26.82%,27.20%,27.28%,27.25%,14.72%,13.23%,13.57%,14.13%,14.43%,14.28%,14.34%,16.08%
No. of Shareholders,"36,141","34,649","36,053","36,712","36,852","38,352","60,686","65,583","71,142","64,400","67,750","73,414"

--- CAGR BOXES ---




