--- ABOUT ---
"Poonawalla Fincorp Limited (erstwhile Magma Fincorp Limited) is a non-deposit taking NBFC registered with RBI. It is engaged in providing consumer and MSME financing, as well as General Insurance services. [1] [2]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"37,563",427,570 / 361,69.3

Book Value,Dividend Yield,ROCE,ROE
127,0.00,7.50,5.85

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue +,577,693,739,763,915,978,989,"1,057","1,166","1,314","1,542","1,818","2,115"
Interest,173,230,216,224,281,320,352,385,458,546,638,739,844
Expenses +,152,194,207,178,241,272,"1,260",632,615,662,784,855,910
Financing Profit,251,269,316,361,393,386,-622,40,93,105,121,224,362
Financing Margin %,44%,39%,43%,47%,43%,39%,-63%,4%,8%,8%,8%,12%,17%
Other Income +,23,40,829,11,7,18,8,0,7,0,0,0,5
Depreciation,19,15,15,15,14,15,16,15,20,22,22,24,26
Profit before tax,254,293,"1,130",357,385,390,-630,25,80,83,99,200,341
Tax %,22%,23%,24%,26%,14%,25%,-25%,26%,22%,25%,25%,25%,25%
Net Profit +,199,226,860,265,332,292,-471,19,62,63,74,150,255
EPS in Rs,2.58,2.94,11.19,3.45,4.28,3.76,-6.06,0.24,0.80,0.80,0.91,1.85,3.13
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue +,"2,534","2,656","2,524","2,290","2,457","2,513","2,319","1,540","2,177","5,418","4,190","6,790"
Interest,"1,233","1,192","1,131","1,117","1,122","1,294","1,100",509,595,950,"1,515","2,767"
Expenses +,"1,068","1,147","1,341",872,880,"1,112","1,950",623,838,880,"2,778","3,211"
Financing Profit,233,318,52,301,454,107,-731,408,744,"3,588",-103,812
Financing Margin %,9%,12%,2%,13%,18%,4%,-32%,26%,34%,66%,-2%,12%
Other Income +,25,28,43,39,38,49,39,109,184,"-1,363",33,5
Depreciation,35,39,48,49,50,75,56,49,61,59,65,94
Profit before tax,223,306,47,291,442,82,-749,468,866,"2,166",-135,724
Tax %,16%,30%,73%,19%,31%,67%,-25%,20%,21%,22%,-27%,25%
Net Profit +,187,213,13,237,304,27,-559,375,685,"1,683",-98,542
EPS in Rs,9.49,8.93,0.86,9.99,11.29,1.00,-20.73,4.90,8.91,21.73,-1.26,6.67
Dividend Payout %,8%,9%,93%,8%,7%,0%,0%,8%,22%,9%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,38,47,47,47,54,54,54,153,154,154,155,162
Reserves,"1,617","2,104","2,125","1,925","2,690","2,694","2,140","5,903","6,708","8,013","8,020","10,187"
Borrowing,"11,756","11,859","10,075","12,127","13,133","12,047","10,475","9,973","11,209","15,216","26,081","48,436"
Other Liabilities +,"1,472","1,515","1,375",796,912,445,543,413,"5,150",704,774,"1,488"
Total Liabilities,"14,882","15,525","13,622","14,894","16,789","15,240","13,212","16,443","23,221","24,087","35,030","60,272"
Fixed Assets +,212,265,278,207,199,242,196,214,222,194,244,427
CWIP,9,13,8,1,4,7,0,0,5,0,10,0
Investments,414,400,546,140,141,151,177,0,510,878,"1,342","2,490"
Other Assets +,"14,248","14,846","12,790","14,546","16,445","14,841","12,839","16,228","22,484","23,014","33,434","57,354"
Total Assets,"14,882","15,525","13,622","14,894","16,789","15,240","13,212","16,443","23,221","24,087","35,030","60,272"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-305,733,"2,949",390,-923,998,"1,644","-2,873","-5,064","-7,556","-10,569","-21,786"
Cash from Investing Activity +,-36,-254,-186,-36,-98,-281,81,-33,-283,"2,725",-482,"-1,340"
Cash from Financing Activity +,171,-498,"-2,844",-387,"1,490","-1,083","-1,574","2,903","5,748","4,331","10,821","23,387"
Net Cash Flow,-169,-20,-81,-33,469,-365,152,-3,401,-501,-231,261
Free Cash Flow,-305,733,"2,949",371,-969,949,"1,633","-2,912","-5,132","-7,548","-10,597","-21,874"
CFO/OP,-21%,49%,249%,35%,-56%,71%,447%,-308%,-374%,-152%,-749%,-607%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
ROE %,11%,11%,1%,11%,13%,1%,-23%,6%,7%,14%,-1%,6%

--- SHAREHOLDING PATTERN ---
,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Apr 2026
Promoters +,62.10%,62.07%,62.13%,62.09%,61.87%,62.36%,62.53%,62.46%,63.96%,63.95%,63.93%,59.03%
FIIs +,7.91%,7.79%,7.76%,7.85%,7.72%,8.19%,9.99%,10.76%,10.56%,10.61%,10.21%,11.25%
DIIs +,6.94%,5.58%,5.81%,6.77%,9.63%,11.82%,11.12%,12.26%,12.28%,12.22%,12.14%,16.67%
Public +,23.06%,24.57%,23.79%,22.64%,20.12%,16.98%,15.71%,13.86%,12.58%,12.62%,13.15%,12.49%
Others +,0.00%,0.00%,0.52%,0.66%,0.65%,0.65%,0.65%,0.65%,0.62%,0.59%,0.59%,0.55%
No. of Shareholders,"2,02,705","1,95,334","2,03,244","2,32,421","2,65,650","2,60,656","2,48,870","2,09,209","1,96,598","1,91,508","1,86,863","1,87,448"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,10%
5 Years:,24%
3 Years:,46%
TTM:,62%

Compounded Profit Growth
10 Years:,10%
5 Years:,24%
3 Years:,5%
TTM:,618%

Stock Price CAGR
10 Years:,15%
5 Years:,22%
3 Years:,7%
1 Year:,3%

Return on Equity
10 Years:,5%
5 Years:,6%
3 Years:,6%
Last Year:,6%

