--- ABOUT ---
"Chalet Hotels is engaged in the business of hospitality (hotels), commercial and retail operations and real estate development.(Source : 202003-01 Annual Report Page No:113)"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"17,571",802,"1,082 / 690",27.2

Book Value,Dividend Yield,ROCE,ROE
169,0.12,17.1,19.2

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,338,311,315,374,418,361,377,458,522,895,735,582,558
Expenses +,186,201,189,208,235,221,228,253,281,537,436,317,292
Operating Profit,152,110,126,166,183,140,150,205,241,357,299,265,266
OPM %,45%,35%,40%,44%,44%,39%,40%,45%,46%,40%,41%,46%,48%
Other Income +,-11,4,4,6,6,8,6,7,15,14,9,7,13
Interest,41,45,50,48,53,32,34,45,48,49,45,46,41
Depreciation,30,31,35,35,37,39,42,48,50,54,57,58,60
Profit before tax,71,37,44,89,99,78,79,118,159,269,205,167,178
Tax %,49%,-138%,18%,20%,17%,22%,274%,18%,22%,24%,24%,26%,8%
Net Profit +,37,89,36,71,82,61,-139,97,124,203,155,124,163
EPS in Rs,1.79,4.32,1.77,3.44,4.01,2.78,-6.35,4.42,5.67,9.30,7.08,5.67,7.44
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Net Cash Flow,,-40,67,-26,-10,-6,-24,77,12,-38,91,25
Free Cash Flow,,-98,87,188,330,163,13,23,305,262,-14,729
CFO/OP,,62%,184%,107%,117%,83%,191%,59%,105%,127%,141%,102%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,8,11,15,25,18,16,39,31,19,14,17,9
Inventory Days,,,,"2,283","1,305","1,871","6,659","3,030","1,605","1,973","2,064",174
Days Payable,,,,629,401,455,"1,267",602,549,716,535,106
Cash Conversion Cycle,8,11,15,"1,679",921,"1,432","5,431","2,460","1,075","1,271","1,545",76
Working Capital Days,-55,44,-138,-113,-77,-58,-270,-184,-152,-292,-275,-91
ROCE %,1%,2%,6%,6%,8%,8%,-3%,0%,9%,10%,11%,17%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,71.65%,71.69%,71.69%,71.66%,67.52%,67.48%,67.41%,67.41%,67.40%,67.34%,67.33%,67.29%
FIIs +,2.97%,2.51%,3.09%,4.24%,6.81%,7.04%,7.52%,5.23%,5.29%,5.73%,5.08%,4.71%
DIIs +,21.50%,21.82%,20.72%,19.61%,21.47%,21.46%,21.21%,23.93%,23.92%,23.40%,23.99%,24.57%
Public +,3.88%,3.98%,4.50%,4.48%,4.20%,4.04%,3.86%,3.41%,3.38%,3.53%,3.61%,3.43%
No. of Shareholders,"36,784","44,003","51,812","61,454","67,068","70,466","74,831","66,181","64,175","66,228","67,682","52,522"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,17%
5 Years:,58%
3 Years:,35%
TTM:,61%

Compounded Profit Growth
10 Years:,23%
5 Years:,47%
3 Years:,60%
TTM:,357%

Stock Price CAGR
10 Years:,%
5 Years:,35%
3 Years:,25%
1 Year:,-11%

Return on Equity
10 Years:,7%
5 Years:,11%
3 Years:,14%
Last Year:,19%

