--- ABOUT ---
"Incorporated in 1996, IntraSoft Technologies Ltd provides a multi-channel e-commerce retail platform to the US market [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
132,81.0,120,9.95

Book Value,Dividend Yield,ROCE,ROE
163,0.00,6.29,5.37

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,118.01,120.42,120.55,122.99,121.50,123.24,125.57,128.34,130.04,128.99,132.51,136.67,136.05
Expenses +,113.92,115.60,115.71,118.02,116.65,118.48,120.97,123.96,126.38,124.17,128.46,132.77,132.05
Operating Profit,4.09,4.82,4.84,4.97,4.85,4.76,4.60,4.38,3.66,4.82,4.05,3.90,4.00
OPM %,3.47%,4.00%,4.01%,4.04%,3.99%,3.86%,3.66%,3.41%,2.81%,3.74%,3.06%,2.85%,2.94%
Other Income +,1.75,1.83,1.44,1.59,2.51,0.77,0.60,0.09,0.12,0.08,0.06,0.03,0.23
Interest,2.82,2.88,2.98,2.86,3.16,1.61,0.32,0.31,0.32,0.33,0.25,0.26,0.31
Depreciation,0.27,0.25,0.25,0.24,0.23,0.22,0.21,0.24,0.18,0.18,0.18,0.17,0.16
Profit before tax,2.75,3.52,3.05,3.46,3.97,3.70,4.67,3.92,3.28,4.39,3.68,3.50,3.76
Tax %,11.27%,21.02%,19.67%,35.55%,40.55%,-0.27%,16.06%,31.12%,28.35%,6.38%,7.61%,25.43%,16.22%
Net Profit +,2.45,2.77,2.45,2.22,2.36,3.71,3.92,2.70,2.35,4.10,3.41,2.62,3.15
EPS in Rs,1.66,1.88,1.66,1.51,1.45,2.27,2.40,1.66,1.44,2.51,2.09,1.61,1.93
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,343,717,939,"1,170",837,591,613,422,457,485,507,534
Expenses +,338,682,921,"1,151",832,584,605,409,441,466,489,517
Operating Profit,6,35,18,19,5,7,9,13,16,20,18,17
OPM %,2%,5%,2%,2%,1%,1%,1%,3%,3%,4%,4%,3%
Other Income +,4,39,7,5,5,5,6,5,5,7,1,0
Interest,1,2,4,3,5,6,3,4,8,12,3,1
Depreciation,1,28,2,2,2,4,3,1,1,1,1,1
Profit before tax,7,43,19,20,3,2,9,12,11,14,16,15
Tax %,13%,5%,29%,30%,-81%,1%,4%,-3%,24%,30%,19%,13%
Net Profit +,6,42,13,14,6,2,8,13,8,10,13,13
EPS in Rs,4.05,28.18,9.01,9.32,3.84,1.43,5.66,8.70,5.71,6.01,7.78,8.14
Dividend Payout %,49%,7%,22%,21%,52%,70%,18%,11%,18%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,15,15,15,15,15,15,15,15,15,16,16,16
Reserves,65,103,117,127,131,133,139,152,164,195,212,250
Borrowings +,4,37,16,79,69,109,98,113,148,139,13,17
Other Liabilities +,24,52,40,57,41,33,31,41,30,27,25,40
Total Liabilities,108,207,188,278,256,290,282,320,356,377,266,323
Fixed Assets +,18,20,20,22,30,28,15,15,14,13,12,284
CWIP,26,0,0,0,1,21,61,108,155,180,221,0
Investments,9,59,72,72,74,71,72,75,82,87,3,0
Other Assets +,55,129,96,185,151,170,134,122,105,98,30,39
Total Assets,108,207,188,278,256,290,282,320,356,377,266,323

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,3,-42,39,-55,16,-13,35,33,14,17,83,0
Cash from Investing Activity +,25,16,-9,1,-8,3,-37,-45,-44,-21,49,0
