--- ABOUT ---
"Incorporated in 2006, Embassy Developments Ltd is a real estate developer of residential, commercial, and SEZ projects. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"8,641",62.1,128 / 39.4,

Book Value,Dividend Yield,ROCE,ROE
71.0,0.00,-2.38,-9.10

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,108,196,96,101,380,490,475,325,889,681,493,213,342
Expenses +,463,254,119,134,372,514,399,231,881,692,545,365,604
Operating Profit,-355,-58,-23,-33,8,-24,76,94,8,-11,-52,-152,-261
OPM %,-328%,-29%,-24%,-33%,2%,-5%,16%,29%,1%,-2%,-11%,-71%,-76%
Other Income +,-14,-616,12,11,22,68,2,4,266,13,44,47,69
Interest,1,1,3,4,150,115,101,106,139,160,135,113,140
Depreciation,3,3,3,3,2,2,5,3,5,7,9,20,13
Profit before tax,-373,-677,-16,-28,-122,-73,-27,-11,129,-165,-152,-238,-345
Tax %,1%,0%,11%,36%,-26%,-272%,5%,134%,5%,1%,0%,-2%,-6%
Net Profit +,-376,-679,-18,-38,-99,121,-34,-27,123,-166,-153,-233,-323
EPS in Rs,-6.94,-12.55,-0.34,-0.71,-1.83,1.93,-0.54,-0.33,1.06,-1.21,-1.11,-1.67,-2.33
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"2,641","2,959","2,320","4,503","4,944","3,271","1,521","1,445",587,"1,188","2,180","1,732"
Expenses +,"2,030","2,062","1,667","1,197","3,897","2,472","1,341","1,446",942,"1,182","1,887","2,205"
Operating Profit,611,898,653,"3,306","1,047",799,180,-1,-356,6,293,-474
OPM %,23%,30%,28%,73%,21%,24%,12%,-0%,-61%,1%,13%,-27%
Other Income +,95,137,518,229,278,90,140,96,-167,29,210,173
Interest,336,501,561,744,464,481,228,110,28,556,461,549
Depreciation,20,69,71,97,17,31,17,12,12,7,15,48
Profit before tax,351,464,539,"2,694",844,378,75,-27,-563,-527,27,-897
Tax %,23%,31%,34%,12%,40%,68%,94%,409%,8%,-8%,-643%,-3%
Net Profit +,271,321,357,"2,360",504,121,5,-137,-608,-517,194,-872
EPS in Rs,5.84,6.41,8.30,49.99,11.19,2.65,0.09,-3.00,-11.23,-9.18,1.63,-6.28
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,85,92,87,95,90,91,90,91,108,108,244,278
Reserves,"7,085","3,901","3,956","2,850","2,860","3,467","3,392","3,324","3,122","-1,555","9,077","9,590"
Borrowings +,"6,544","8,903","9,410","7,648","7,033","2,737","1,223","1,329",693,"7,749","4,594","5,322"
Other Liabilities +,"3,130","5,226","5,115","9,487","6,209","4,992","4,051","3,007","2,664","3,637","6,572","6,348"
Total Liabilities,"16,844","18,122","18,568","20,080","16,192","11,287","8,757","7,751","6,587","9,939","20,488","21,538"
Fixed Assets +,112,112,"3,787",952,189,135,86,96,83,"3,737","6,089","6,188"
CWIP,127,0,1,0,0,0,0,0,0,0,9,1
Investments,"5,829","2,989",875,"3,859","2,568",132,145,269,157,867,98,165
Other Assets +,"10,776","15,021","13,904","15,269","13,434","11,020","8,526","7,385","6,347","5,335","14,291","15,185"
Total Assets,"16,844","18,122","18,568","20,080","16,192","11,287","8,757","7,751","6,587","9,939","20,488","21,538"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,"-2,830",973,639,-891,"-1,159",-432,853,-248,-343,690,"1,461",44
Cash from Investing Activity +,-81,235,-541,155,"1,784","1,768",971,280,661,-490,574,-79
Cash from Financing Activity +,"3,315",-695,-834,"2,057","-1,695","-1,890","-1,791",-64,-331,-244,"-1,971",629
Net Cash Flow,403,513,-735,"1,321","-1,071",-555,33,-31,-13,-44,64,595
Free Cash Flow,"-2,882",934,607,"-1,100","-1,196",-440,854,-248,-343,599,"1,407",44
CFO/OP,-429%,125%,138%,-20%,-107%,-40%,444%,"25,878%",121%,"11,557%",512%,-9%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,22,408,602,1,20,9,72,69,47,72,9,5
Inventory Days,,,"10,926",,"2,377","5,051","2,595",,,,,"2,824"
Days Payable,,,432,,217,320,126,,,,,212
Cash Conversion Cycle,22,408,"11,096",1,"2,180","4,740","2,541",69,47,72,9,"2,617"
Working Capital Days,692,836,"1,095",-56,219,384,764,789,"2,186",-505,935,"1,526"
ROCE %,6%,7%,7%,27%,13%,11%,5%,2%,-7%,1%,3%,-2%

--- SHAREHOLDING PATTERN ---
