--- ABOUT ---
"Info Edge is India’s premier online classified company with a portfolio of brands. It owns various brands in different fields like naukri.com (online recruitment), 99acres.com (online real estate), jeevansathi.com (online matrimonial) as well as shiksha.com (online education information services). It also acts as an investor and has invested in many start-ups in the online space and is actively growing its investment portfolio. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"63,821",984,"1,537 / 908",44.8

Book Value,Dividend Yield,ROCE,ROE
585,0.85,5.43,3.91

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,605,626,626,627,657,677,701,722,750,791,805,819,869
Expenses +,497,445,496,444,453,467,547,457,517,531,526,525,536
Operating Profit,107,181,130,183,204,210,154,266,232,260,280,294,334
OPM %,18%,29%,21%,29%,31%,31%,22%,37%,31%,33%,35%,36%,38%
Other Income +,-533,64,212,38,-11,154,379,141,546,209,187,136,572
Interest,1,4,8,5,6,6,6,6,6,7,7,7,7
Depreciation,20,24,26,26,26,26,27,30,31,31,31,30,30
Profit before tax,-447,217,308,190,162,332,500,371,742,431,429,393,869
Tax %,13%,32%,22%,37%,46%,22%,83%,22%,9%,20%,19%,19%,13%
Net Profit +,-503,147,240,119,88,259,85,288,678,343,348,317,756
EPS in Rs,-4.22,2.46,3.18,2.34,0.93,3.60,0.36,3.74,7.15,4.57,4.88,4.19,8.73
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,732,748,888,988,"1,151","1,312","1,128","1,589","2,346","2,536","2,850","3,285"
Expenses +,711,656,896,769,"1,142","1,662","1,054","1,143","1,997","1,825","1,976","2,113"
Operating Profit,21,91,-9,219,9,-350,74,446,348,711,874,"1,172"
OPM %,3%,12%,-1%,22%,1%,-27%,7%,28%,15%,28%,31%,36%
Other Income +,89,111,50,401,737,286,"1,584","13,810",-116,303,"1,220","1,099"
Interest,4,3,4,5,7,14,11,11,18,35,36,27
Depreciation,47,24,33,30,22,48,45,45,73,101,113,123
Profit before tax,60,175,5,585,716,-126,"1,602","14,200",141,878,"1,945","2,121"
Tax %,124%,33%,935%,14%,17%,95%,12%,9%,150%,32%,33%,17%
Net Profit +,-14,118,-43,501,592,-246,"1,418","12,882",-70,595,"1,310","1,763"
EPS in Rs,0.40,2.24,-0.39,8.41,9.89,-3.88,22.00,198.16,-1.66,8.89,14.85,22.36
Dividend Payout %,150%,27%,-230%,13%,12%,-31%,7%,1%,-228%,49%,40%,38%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,120,121,121,122,122,122,129,129,129,129,129,130
Reserves,"1,295","1,422","1,471","1,923","2,421","2,073","5,267","17,113","13,269","30,133","34,774","37,784"
Borrowings +,1,1,1,1,1,77,65,64,108,246,267,259
