--- ABOUT ---
"Ajanta Pharma is primarily engaged in development, manufacturing and marketing of speciality pharmaceutical quality finished dosages.(Source : 202003-01 Annual Report Page No:70)."

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"38,295","3,065","3,315 / 2,330",33.9

Book Value,Dividend Yield,ROCE,ROE
362,0.91,34.5,27.1

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,882,"1,021","1,028","1,105","1,054","1,145","1,187","1,146","1,170","1,303","1,354","1,375","1,422"
Expenses +,732,750,738,791,776,815,875,825,873,951,"1,026",993,"1,088"
Operating Profit,149,271,291,314,278,330,311,321,297,351,328,382,333
OPM %,17%,27%,28%,28%,26%,29%,26%,28%,25%,27%,24%,28%,23%
Other Income +,37,32,21,14,36,26,19,30,18,26,59,25,61
Interest,1,1,2,2,2,1,6,8,6,5,3,5,2
Depreciation,33,33,34,34,34,34,34,36,40,41,43,44,45
Profit before tax,152,269,276,291,278,322,290,307,269,331,341,359,347
Tax %,20%,23%,29%,28%,27%,24%,25%,24%,16%,23%,24%,24%,23%
Net Profit +,122,208,195,210,203,246,216,233,225,255,260,274,267
EPS in Rs,9.54,16.24,15.24,16.39,15.82,19.68,17.33,18.64,18.03,20.44,20.83,21.91,21.35
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"1,474","1,749","1,983","2,126","2,055","2,588","2,890","3,341","3,743","4,209","4,648","5,453"
Expenses +,968,"1,155","1,292","1,467","1,489","1,904","1,889","2,408","2,934","3,037","3,379","3,953"
Operating Profit,505,594,691,658,567,683,"1,001",933,808,"1,172","1,269","1,500"
OPM %,34%,34%,35%,31%,28%,26%,35%,28%,22%,28%,27%,28%
Other Income +,8,14,20,24,21,88,24,112,74,85,85,67
Interest,6,5,1,0,1,12,8,10,6,7,21,16
Depreciation,52,44,61,60,72,96,116,125,131,135,144,173
Profit before tax,456,559,648,623,514,664,900,909,745,"1,114","1,189","1,378"
Tax %,32%,26%,22%,25%,25%,30%,27%,22%,21%,27%,23%,23%
Net Profit +,310,416,507,469,387,468,654,713,588,816,920,"1,056"
EPS in Rs,23.47,31.49,38.40,35.50,29.56,35.73,50.38,55.63,45.89,63.70,73.68,84.52
Dividend Payout %,17%,17%,23%,-0%,20%,24%,13%,11%,15%,79%,38%,33%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,18,18,18,18,18,18,17,17,25,25,25,25
Reserves,823,"1,173","1,550","2,024","2,228","2,581","2,978","3,247","3,363","3,542","3,765","4,502"
Borrowings +,72,81,1,2,36,75,31,25,36,35,47,260
Other Liabilities +,233,207,254,383,383,619,702,711,"1,159",927,"1,067","1,250"
Total Liabilities,"1,146","1,479","1,823","2,426","2,664","3,293","3,729","4,000","4,582","4,530","4,904","6,037"
