--- ABOUT ---
"Ramkrishna Forgings Ltd is primarily engaged in manufacturing and sale of forged components of automobiles, railway wagons & coaches and engineering parts. [1] [2] It is the 2nd largest forging player in India. [3]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"10,724",589,692 / 460,132

Book Value,Dividend Yield,ROCE,ROE
181,0.34,5.60,2.56

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,892,892,899,996,974,959,"1,054","1,074",947,"1,015",908,"1,099","1,217"
Expenses +,698,700,699,776,786,791,888,948,849,873,790,936,"1,014"
Operating Profit,194,192,200,220,188,169,165,126,98,142,118,162,203
OPM %,22%,22%,22%,22%,19%,18%,16%,12%,10%,14%,13%,15%,17%
Other Income +,2,5,7,4,19,11,84,4,11,4,6,-9,2
Interest,34,36,38,39,34,36,39,42,49,49,53,51,57
Depreciation,56,57,61,68,72,62,60,64,85,80,80,84,88
Profit before tax,106,104,109,117,100,80,151,24,-24,17,-10,18,59
Tax %,36%,24%,24%,25%,34%,32%,7%,12%,-945%,32%,-8%,25%,5%
Net Profit +,68,79,82,87,66,55,140,21,200,12,-10,14,56
EPS in Rs,4.28,4.91,5.00,4.80,3.66,3.03,7.72,1.16,11.04,0.65,-0.52,0.75,3.08
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,754,908,921,"1,491","1,931","1,216","1,289","2,320","3,193","3,705","4,034","4,238"
Expenses +,623,727,758,"1,202","1,545","1,008","1,065","1,802","2,499","2,931","3,474","3,613"
Operating Profit,131,181,163,289,386,209,224,518,694,774,561,625
OPM %,17%,20%,18%,19%,20%,17%,17%,22%,22%,21%,14%,15%
Other Income +,12,2,7,4,3,6,5,1,4,36,109,2
Interest,32,55,78,73,84,80,81,97,122,147,167,210
Depreciation,32,53,75,85,121,121,117,169,202,257,271,333
Profit before tax,79,75,17,135,184,15,32,253,374,406,231,84
Tax %,5%,27%,33%,30%,35%,34%,35%,22%,34%,28%,-80%,15%
Net Profit +,75,55,11,95,120,10,21,198,248,291,415,72
EPS in Rs,5.49,3.81,0.78,5.82,7.36,0.59,1.29,12.36,15.52,16.11,22.93,3.95
Dividend Payout %,7%,11%,26%,3%,4%,0%,0%,14%,13%,12%,9%,25%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,27,29,29,33,33,33,32,32,32,36,36,36
Reserves,383,442,440,726,840,843,851,"1,046","1,290","2,598","3,001","3,254"
Borrowings +,735,882,957,845,912,993,"1,233","1,618","1,333","1,207","2,126","2,449"
Other Liabilities +,297,332,433,452,417,361,587,785,"1,076","1,422","1,364","1,439"
Total Liabilities,"1,442","1,685","1,858","2,056","2,201","2,230","2,703","3,481","3,731","5,262","6,528","7,178"
Fixed Assets +,532,947,"1,024","1,076","1,114","1,175","1,240","1,473","1,693","2,428","2,992","3,761"
CWIP,316,35,50,44,130,219,276,129,91,216,498,337
Investments,0,0,0,0,0,0,0,55,0,125,190,241
Other Assets +,594,702,783,936,957,836,"1,187","1,823","1,947","2,492","2,848","2,839"
Total Assets,"1,442","1,685","1,858","2,056","2,201","2,230","2,703","3,481","3,731","5,262","6,528","7,178"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,44,104,144,127,267,254,140,43,745,621,33,840
Cash from Investing Activity +,-272,-169,-107,-110,-254,-231,-222,-354,-299,"-1,117",-912,-929
Cash from Financing Activity +,214,67,-37,-17,-12,-22,147,280,-438,625,722,235
Net Cash Flow,-14,1,-1,0,1,1,65,-31,8,129,-157,146
Free Cash Flow,-247,-67,34,15,13,27,-91,-256,390,35,-932,-39
CFO/OP,45%,66%,91%,52%,81%,125%,63%,17%,117%,99%,30%,136%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,145,136,176,126,96,103,162,140,89,84,88,68
Inventory Days,169,206,227,153,131,260,252,251,228,207,230,210
Days Payable,150,164,298,154,110,155,248,215,199,199,197,193
Cash Conversion Cycle,164,178,105,125,117,208,166,176,118,91,121,86
Working Capital Days,-3,-4,-65,16,20,-1,6,46,38,54,19,13
ROCE %,11%,10%,7%,14%,16%,5%,6%,15%,19%,17%,7%,6%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,46.27%,47.41%,43.15%,43.17%,43.17%,43.17%,43.16%,43.12%,43.12%,43.12%,43.12%,43.33%
FIIs +,16.34%,18.13%,23.59%,24.54%,23.76%,24.26%,24.04%,24.48%,24.45%,22.71%,21.05%,21.75%
DIIs +,4.20%,3.74%,3.62%,3.69%,4.27%,5.12%,5.41%,6.00%,3.60%,3.50%,4.03%,4.45%
Public +,33.05%,30.62%,29.58%,28.53%,28.72%,27.43%,27.37%,26.27%,28.70%,30.55%,31.69%,30.37%
Others +,0.13%,0.10%,0.08%,0.08%,0.08%,0.01%,0.02%,0.13%,0.13%,0.12%,0.12%,0.12%
No. of Shareholders,"66,242","83,358","85,637","83,396","96,223","89,585","95,357","98,142","1,13,670","1,20,495","1,19,647","1,09,027"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,17%
5 Years:,27%
3 Years:,10%
TTM:,5%

Compounded Profit Growth
10 Years:,4%
5 Years:,31%
3 Years:,-31%
TTM:,-80%

Stock Price CAGR
10 Years:,22%
5 Years:,36%
3 Years:,11%
1 Year:,-6%

Return on Equity
10 Years:,11%
5 Years:,12%
3 Years:,10%
Last Year:,3%

