--- ABOUT ---
"Incorporated in 1995, Silver Touch Technologies Ltd is a provider of IT Solutions, Digital Transformation & Emerging Technologies [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,359",186,215,66.0

Book Value,Dividend Yield,ROCE,ROE
13.4,0.03,28.9,23.6

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,44,43,52,53,79,57,75,74,86,63,86,96,101
Expenses +,37,40,46,46,68,50,66,65,70,54,72,77,79
Operating Profit,7,4,6,7,11,7,9,10,15,9,14,19,22
OPM %,16%,8%,12%,14%,14%,12%,12%,13%,18%,14%,16%,20%,21%
Other Income +,0,0,0,0,0,0,0,0,0,0,0,0,0
Interest,0,0,0,0,0,0,1,1,1,1,2,2,1
Depreciation,1,1,1,1,1,2,2,2,2,2,2,2,2
Profit before tax,5,2,5,6,9,5,6,7,12,6,10,15,18
Tax %,25%,23%,21%,18%,32%,26%,30%,21%,26%,30%,22%,25%,26%
Net Profit +,4,1,4,5,6,3,4,5,9,4,7,11,13
EPS in Rs,0.32,0.12,0.28,0.37,0.50,0.26,0.35,0.41,0.73,0.32,0.59,0.87,1.04
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,117,140,123,172,211,190,152,140,164,224,288,346
Expenses +,104,128,111,156,191,177,148,128,147,199,251,282
Operating Profit,13,12,12,17,20,13,4,12,17,25,38,64
OPM %,11%,9%,10%,10%,9%,7%,3%,8%,10%,11%,13%,18%
Other Income +,1,1,1,1,1,1,1,1,2,3,3,0
Interest,3,3,3,1,2,2,2,1,1,1,4,7
Depreciation,7,5,4,3,4,4,2,3,5,5,7,9
Profit before tax,4,5,6,14,15,8,1,9,13,22,30,48
Tax %,36%,33%,32%,39%,28%,32%,8%,27%,27%,25%,26%,25%
Net Profit +,3,3,4,8,11,5,1,6,10,16,22,36
EPS in Rs,0.47,0.55,0.72,0.66,0.83,0.41,0.08,0.51,0.76,1.26,1.75,2.82
Dividend Payout %,23%,15%,7%,8%,6%,12%,64%,10%,7%,4%,3%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6,6,6,13,13,13,13,13,13,13,13,25
Reserves,30,33,36,53,63,68,69,73,82,100,121,144
Borrowings +,22,23,17,3,8,10,1,0,11,11,43,33
Other Liabilities +,27,45,17,49,49,41,42,37,42,49,66,94
Total Liabilities,85,107,76,117,133,132,124,123,148,173,243,296
Fixed Assets +,15,16,17,16,19,19,19,22,31,29,54,51
CWIP,0,0,0,0,0,0,0,0,7,15,7,0
Investments,0,0,0,0,0,0,0,1,1,1,1,1
Other Assets +,70,90,59,101,113,112,104,99,109,128,181,244
Total Assets,85,107,76,117,133,132,124,123,148,173,243,296

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-1,5,13,8,-7,0,12,8,16,3,-3,17
Cash from Investing Activity +,-2,-5,-3,-3,-5,-3,-2,-7,-19,-12,-19,-3
Cash from Financing Activity +,4,-2,-9,2,8,2,-6,-8,7,3,27,-20
Net Cash Flow,2,-2,1,8,-4,-0,4,-7,4,-6,6,-6
Free Cash Flow,-3,0,9,6,-12,-2,9,1,-5,-10,-22,13
CFO/OP,14%,44%,102%,51%,-35%,2%,282%,65%,92%,12%,9%,46%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,115,159,102,137,101,115,114,117,123,119,109,121
Inventory Days,30,28,12,13,4,6,6,12,12,8,10,7
Days Payable,71,156,41,125,82,105,154,308,438,232,132,188
Cash Conversion Cycle,74,31,73,24,23,16,-34,-179,-304,-105,-13,-60
Working Capital Days,95,89,51,62,69,86,113,109,96,108,73,87
ROCE %,,13%,15%,24%,22%,11%,3%,11%,16%,20%,22%,29%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,74.59%,74.59%,74.51%,74.36%,74.36%,74.36%,74.42%,74.53%,74.61%,74.61%,74.61%,74.62%
FIIs +,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.05%,0.10%,0.75%,1.14%
DIIs +,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%
Public +,25.41%,25.41%,25.48%,25.60%,25.64%,25.64%,25.58%,25.47%,25.35%,25.29%,24.59%,24.23%
No. of Shareholders,750,"1,233","1,262","1,397","1,449","1,441","1,537","1,570","1,582","2,011","3,521","9,873"

--- CAGR BOXES ---




