--- ABOUT ---
Exide Industries Ltd is primarily engaged in the manufacturing of storage batteries and allied products in India. [1]

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"32,364",381,431,39.0

Book Value,Dividend Yield,ROCE,ROE
164,0.53,8.54,5.97

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"3,677","4,245","4,372","3,980","4,173","4,436","4,450","4,017","4,335","4,695","4,365","4,201","4,735"
Expenses +,"3,305","3,807","3,872","3,548","3,725","3,963","3,978","3,592","3,907","4,157","3,973","3,748","4,247"
Operating Profit,372,438,499,432,448,473,472,425,428,538,391,452,488
OPM %,10%,10%,11%,11%,11%,11%,11%,11%,10%,11%,9%,11%,10%
Other Income +,36,23,38,25,5,16,40,13,44,28,54,5,4
Interest,21,24,30,32,31,30,34,54,35,32,40,25,27
Depreciation,131,132,141,145,142,144,146,145,148,149,152,149,138
Profit before tax,256,304,366,281,281,316,332,238,290,385,253,283,327
Tax %,29%,26%,26%,28%,34%,30%,30%,33%,35%,29%,31%,31%,34%
Net Profit +,181,224,270,203,186,221,233,158,188,275,174,195,217
EPS in Rs,2.12,2.62,3.17,2.36,2.17,2.59,2.72,1.84,2.20,3.21,2.02,2.28,2.53
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"9,471","9,477","11,179","12,808","14,721","14,471","10,359","12,789","15,078","16,770","17,238","17,995"
Expenses +,"8,528","8,289","9,805","11,400","13,159","13,014","8,994","11,387","13,485","14,946","15,433","16,119"
Operating Profit,944,"1,187","1,374","1,408","1,562","1,457","1,366","1,402","1,593","1,823","1,805","1,876"
OPM %,10%,13%,12%,11%,11%,10%,13%,11%,11%,11%,10%,10%
Other Income +,94,59,102,21,148,40,132,"3,725",125,88,113,91
Interest,9,79,153,114,117,108,37,64,79,120,160,129
Depreciation,155,175,226,267,344,418,394,440,502,560,582,589
Profit before tax,874,992,"1,097","1,048","1,249",972,"1,068","4,623","1,138","1,231","1,176","1,249"
Tax %,29%,29%,27%,34%,32%,22%,25%,6%,28%,28%,32%,31%
Net Profit +,616,700,804,694,847,762,803,"4,357",823,883,800,860
EPS in Rs,7.23,8.20,9.42,8.13,9.95,9.14,9.53,51.38,9.68,10.31,9.35,10.05
Dividend Payout %,30%,29%,25%,30%,24%,45%,21%,4%,21%,19%,21%,20%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,85,85,85,85,85,85,85,85,85,85,85,85
Reserves,"3,756","4,305","4,947","5,344","6,022","6,382","7,187","10,499","11,047","12,801","13,828","13,820"
Borrowings +,58,115,187,60,89,196,509,520,588,"1,123","2,017","1,575"
Other Liabilities +,"9,989","10,866","12,546","14,326","16,235","17,549","20,625","2,799","3,039","4,140","5,459","5,737"
Total Liabilities,"13,887","15,370","17,765","19,815","22,431","24,213","28,406","13,902","14,760","18,149","21,390","21,218"
Fixed Assets +,"1,781","1,975","2,259","2,681","3,080","3,248","3,599","3,361","3,685","3,853","3,935","4,006"
CWIP,115,192,149,241,300,405,431,341,525,"1,352","3,643","4,198"
Investments,"8,817","10,446","11,884","12,490","14,328","15,816","18,807","5,558","5,106","5,940","6,468","6,131"
Other Assets +,"3,175","2,757","3,474","4,402","4,723","4,744","5,570","4,642","5,444","7,004","7,343","6,882"
Total Assets,"13,887","15,370","17,765","19,815","22,431","24,213","28,406","13,902","14,760","18,149","21,390","21,218"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,180,"1,583",937,914,"1,687","1,619","2,263",61,768,"1,531","1,273","2,413"
Cash from Investing Activity +,-61,"-1,329",-727,-535,"-1,438","-1,097","-2,082",66,-799,"-1,458","-1,934","-1,551"
Cash from Financing Activity +,-199,-167,-182,-386,-217,-532,-170,-172,-30,110,515,-805
Net Cash Flow,-79,87,28,-6,32,-9,11,-45,-61,183,-146,57
Free Cash Flow,-149,"1,161",497,108,"1,001","1,024","1,771",-603,-219,-340,-652,"1,293"
CFO/OP,46%,157%,89%,91%,133%,129%,186%,22%,69%,105%,91%,150%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,27,28,24,31,31,27,38,31,30,30,36,32
Inventory Days,129,106,131,120,107,138,144,120,121,124,144,120
Days Payable,82,96,93,91,81,92,130,78,65,87,105,110
Cash Conversion Cycle,74,37,61,60,56,73,52,74,85,67,74,42
Working Capital Days,20,-3,10,22,16,21,-14,40,47,26,17,4
ROCE %,23%,26%,26%,23%,21%,17%,14%,11%,10%,10%,9%,9%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,45.99%,45.99%,45.99%,45.99%,45.99%,45.99%,45.99%,45.99%,45.99%,45.99%,45.99%,45.99%
FIIs +,12.86%,12.81%,12.94%,13.57%,13.74%,12.31%,11.72%,11.60%,11.47%,10.88%,10.91%,10.30%
DIIs +,19.77%,19.05%,19.24%,18.57%,17.87%,17.96%,17.64%,17.15%,17.39%,18.46%,18.70%,19.12%
Public +,21.36%,22.14%,21.82%,21.88%,22.39%,23.73%,24.63%,25.25%,25.14%,24.66%,24.39%,24.59%
No. of Shareholders,"6,94,188","8,18,681","8,63,842","9,43,331","10,75,626","11,96,190","12,81,235","13,38,262","13,04,140","12,58,107","12,20,670","12,03,117"

--- CAGR BOXES ---




