--- ABOUT ---
"Sundaram fasteners ltd, a part of the TVS Group of Companies, is engaged in manufacturing critical, high precision components such as fasteners, power train components etc for the automotive, infrastructure, windmill, and aviation sectors. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"18,461",879,"1,080 / 730",30.6

Book Value,Dividend Yield,ROCE,ROE
203,0.91,17.6,14.9

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,448","1,411","1,422","1,367","1,466","1,498","1,486","1,441","1,531","1,533","1,521","1,541","1,693"
Expenses +,"1,221","1,184","1,191","1,166","1,238","1,251","1,241","1,213","1,306","1,286","1,269","1,301","1,437"
Operating Profit,227,226,231,201,228,247,245,228,225,247,252,240,256
OPM %,16%,16%,16%,15%,16%,16%,16%,16%,15%,16%,17%,16%,15%
Other Income +,4,5,7,31,11,5,13,3,7,20,21,-1,27
Interest,13,10,7,7,8,7,9,8,10,9,11,8,10
Depreciation,50,52,54,54,53,54,56,56,58,59,60,57,60
Profit before tax,168,169,176,172,178,192,193,166,164,199,202,174,213
Tax %,24%,24%,24%,25%,25%,26%,26%,21%,24%,26%,24%,25%,24%
Net Profit +,127,129,133,129,134,143,144,131,124,148,153,131,161
EPS in Rs,6.01,6.07,6.28,6.12,6.36,6.75,6.78,6.20,5.92,7.06,7.18,6.21,7.68
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"3,156","3,255","3,303","3,855","4,558","3,723","3,644","4,902","5,663","5,666","5,955","6,289"
Expenses +,"2,781","3,012","2,712","3,173","3,756","3,130","2,980","4,101","4,809","4,777","5,010","5,289"
Operating Profit,375,243,590,681,802,594,664,801,853,889,945,999
OPM %,12%,7%,18%,18%,18%,16%,18%,16%,15%,16%,16%,16%
Other Income +,17,85,12,22,26,27,27,39,45,52,27,63
Interest,94,73,39,37,46,58,26,29,40,32,34,38
Depreciation,116,116,104,112,129,170,180,191,198,213,224,236
Profit before tax,182,139,459,554,652,393,486,621,661,696,715,788
Tax %,28%,10%,26%,30%,30%,17%,25%,26%,24%,24%,24%,25%
Net Profit +,132,125,338,388,459,327,363,462,500,526,542,593
EPS in Rs,6.25,6.00,16.06,18.40,21.77,15.46,17.09,21.74,23.54,24.83,25.66,28.13
Dividend Payout %,28%,36%,28%,25%,23%,27%,27%,30%,37%,28%,28%,28%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,21,21,21,21,21,21,21,21,21,21,21,21
Reserves,858,933,"1,215","1,510","1,849","1,975","2,326","2,600","2,995","3,400","3,789","4,254"
Borrowings +,874,602,701,700,995,917,710,772,730,647,823,625
Other Liabilities +,588,646,591,756,838,636,872,891,878,921,893,"1,036"
Total Liabilities,"2,341","2,202","2,527","2,987","3,703","3,549","3,929","4,284","4,624","4,988","5,527","5,936"
Fixed Assets +,"1,019",917,"1,031","1,156","1,621","1,910","1,921","1,948","2,029","2,099","2,253","2,499"
CWIP,22,54,69,111,96,95,119,117,65,164,196,112
Investments,7,38,32,70,68,38,64,77,102,137,120,115
Other Assets +,"1,294","1,193","1,395","1,650","1,918","1,506","1,825","2,142","2,428","2,587","2,957","3,210"
Total Assets,"2,341","2,202","2,527","2,987","3,703","3,549","3,929","4,284","4,624","4,988","5,527","5,936"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,106,595,244,456,457,718,454,401,469,589,423,837
Cash from Investing Activity +,-127,-179,-237,-296,-595,-320,-200,-203,-234,-389,-381,-357
Cash from Financing Activity +,20,-415,6,-167,127,-377,-270,-186,-214,-235,-28,-436
