--- ABOUT ---
"Jubilant FoodWorks Limited (JFL/Company) is part of the Jubilant Bhartia Group and is one of the India’s largest food service Company. The Company holds the master franchise rights for two international brands, Domino’s Pizza and Popeyes in its food segment. The Company also launched its first homegrown brand – Hong’s Kitchen in Chinese cuisine segment. [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"27,648",419,720,66.5

Book Value,Dividend Yield,ROCE,ROE
34.7,0.29,14.6,18.9

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,"1,270","1,335","1,369","1,378","1,574","1,933","1,955","2,151","2,095","2,261","2,340","2,429","2,499"
Expenses +,"1,052","1,100","1,091","1,098","1,262","1,553","1,558","1,749","1,703","1,823","1,864","1,945","2,015"
Operating Profit,218,235,277,280,311,380,396,402,392,438,476,484,485
OPM %,17%,18%,20%,20%,20%,20%,20%,19%,19%,19%,20%,20%,19%
Other Income +,20,9,42,20,196,14,25,6,5,19,102,-18,13
Interest,53,54,57,62,114,134,138,133,116,111,106,103,117
Depreciation,132,136,142,152,169,184,201,208,210,220,230,247,269
Profit before tax,53,54,121,86,224,77,82,67,71,126,242,116,111
Tax %,47%,47%,19%,23%,7%,24%,19%,35%,30%,25%,20%,37%,26%
Net Profit +,29,29,97,66,208,58,67,43,49,94,195,73,82
EPS in Rs,0.43,0.44,1.47,1.00,3.14,0.85,0.97,0.65,0.73,1.39,2.82,1.07,1.21
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,"2,093","2,438","2,583","3,018","3,563","3,927","3,312","4,396","5,158","5,655","8,142","9,513"
Expenses +,"1,836","2,173","2,339","2,576","2,961","3,045","2,532","3,290","4,022","4,496","6,560","7,625"
Operating Profit,256,265,245,442,603,883,780,"1,106","1,136","1,159","1,582","1,888"
OPM %,12%,11%,9%,15%,17%,22%,24%,25%,22%,20%,19%,20%
Other Income +,6,10,-1,21,44,38,64,26,40,211,42,106
Interest,0,0,0,0,0,165,163,176,201,288,523,436
Depreciation,101,128,155,160,157,352,375,393,486,598,807,959
Profit before tax,161,147,88,303,490,403,306,563,489,485,294,599
Tax %,31%,34%,35%,35%,35%,31%,25%,26%,28%,18%,26%,26%
Net Profit +,111,97,58,196,318,279,231,418,353,400,217,444
EPS in Rs,1.69,1.47,0.88,2.97,4.85,4.24,3.51,6.37,5.35,6.05,3.19,6.49
Dividend Payout %,15%,17%,29%,17%,21%,28%,34%,19%,22%,20%,38%,18%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,66,66,66,66,132,132,132,132,132,132,132,132
Reserves,581,696,739,902,"1,128",990,"1,295","1,813","1,906","2,039","1,971","2,160"
Borrowings +,0,0,0,0,0,"1,670","1,620","2,106","2,554","4,207","4,372","4,902"
Other Liabilities +,429,460,485,529,596,578,720,731,791,"1,660","1,929","2,366"
Total Liabilities,"1,075","1,222","1,291","1,497","1,856","3,370","3,767","4,782","5,382","8,038","8,404","9,561"
Fixed Assets +,737,828,800,789,809,"2,189","2,146","2,737","3,488","6,184","6,434","7,402"
CWIP,20,26,61,14,16,41,29,47,184,118,255,111
Investments,75,91,94,263,181,51,517,927,822,308,176,199
Other Assets +,243,277,336,430,850,"1,089","1,076","1,072",888,"1,428","1,538","1,848"
Total Assets,"1,075","1,222","1,291","1,497","1,856","3,370","3,767","4,782","5,382","8,038","8,404","9,561"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,276,212,204,409,424,728,751,930,"1,026","1,010","1,668","1,894"
Cash from Investing Activity +,-262,-200,-188,-332,-457,-99,-602,-654,-595,"-1,285",-850,"-1,084"
Cash from Financing Activity +,1,-18,-15,-35,-17,-461,-289,-307,-426,377,-849,-780
Net Cash Flow,15,-6,0,42,-51,168,-140,-31,5,102,-32,29
Free Cash Flow,-10,-15,4,293,258,439,533,474,188,162,797,889
CFO/OP,121%,94%,98%,121%,100%,98%,107%,97%,101%,95%,112%,108%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,2,2,2,2,3,2,2,2,2,17,15,14
Inventory Days,30,35,35,31,32,35,67,59,52,112,65,42
Days Payable,168,186,182,185,173,166,268,198,164,251,145,142
Cash Conversion Cycle,-136,-150,-144,-153,-139,-129,-199,-137,-110,-122,-65,-86
