--- ABOUT ---
"Incorporated in 1984, Allied Digital Services Ltd provides a wide range of information technology and consultancy services [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
700,124,210,19.5

Book Value,Dividend Yield,ROCE,ROE
109,1.21,7.32,5.92

Face Value
5.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,166.23,169.00,170.23,171.08,176.76,179.13,203.02,220.57,204.35,219.02,233.70,247.42,267.77
Expenses +,147.56,151.16,149.71,150.41,152.42,159.99,183.81,195.52,213.65,200.19,212.38,221.26,277.89
Operating Profit,18.67,17.84,20.52,20.67,24.34,19.14,19.21,25.05,-9.30,18.83,21.32,26.16,-10.12
OPM %,11.23%,10.56%,12.05%,12.08%,13.77%,10.68%,9.46%,11.36%,-4.55%,8.60%,9.12%,10.57%,-3.78%
Other Income +,-46.83,0.15,0.29,0.58,0.14,1.01,3.77,2.29,37.53,2.69,6.96,3.38,6.08
Interest,1.02,1.41,1.10,1.03,1.67,1.38,2.54,2.42,1.95,2.30,2.91,3.12,3.45
Depreciation,4.40,4.08,4.15,4.12,4.00,4.65,4.84,4.85,15.30,5.06,4.81,4.98,5.08
Profit before tax,-33.58,12.50,15.56,16.10,18.81,14.12,15.60,20.07,10.98,14.16,20.56,21.44,-12.57
Tax %,11.23%,31.36%,26.35%,27.39%,24.99%,26.27%,25.64%,11.76%,167.94%,-1.98%,25.00%,35.12%,-73.03%
Net Profit +,-37.35,8.59,11.46,11.70,14.11,10.41,11.60,17.71,-7.61,14.44,15.42,13.91,-3.39
EPS in Rs,-6.81,1.56,2.08,2.12,2.55,1.88,2.08,3.15,-1.35,2.56,2.73,2.46,-0.60
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Financing Activity +,1,-35,-31,-24,-32,-20,-3,-8,-13,-10,-18,19
Net Cash Flow,2,-4,-3,13,-8,-0,34,1,24,54,61,-54
Free Cash Flow,-6,26,26,32,19,15,32,8,36,64,89,93
CFO/OP,0%,54%,64%,69%,50%,64%,111%,41%,75%,91%,154%,229%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,487,249,513,244,299,224,167,150,88,80,85,121
Inventory Days,107,96,110,110,93,67,61,50,39,45,40,30
Days Payable,23,118,200,195,64,113,111,67,34,47,52,96
Cash Conversion Cycle,571,227,423,159,328,177,118,133,93,77,72,55
Working Capital Days,429,117,118,125,233,199,165,173,115,98,94,122
ROCE %,2%,4%,4%,5%,4%,6%,5%,9%,13%,10%,11%,7%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,52.57%,52.39%,52.26%,52.19%,52.09%,51.71%,51.33%,51.19%,51.19%,51.15%,51.07%,51.07%
FIIs +,0.13%,0.00%,1.08%,1.01%,1.81%,2.01%,1.67%,1.44%,1.29%,1.18%,0.79%,0.42%
DIIs +,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.11%,0.00%,0.00%,0.00%,0.00%
Public +,47.30%,47.61%,46.67%,46.80%,46.10%,46.28%,47.01%,47.25%,47.51%,47.69%,48.15%,48.51%
No. of Shareholders,"38,415","40,562","43,133","57,385","56,212","69,205","75,838","76,740","76,556","79,828","77,365","75,470"

--- CAGR BOXES ---




