--- ABOUT ---
"Incorporated in 1991, Virinchi Ltd is an IT Products & Services company which offers customized solutions to  companies globally [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
190,16.8,32.7,

Book Value,Dividend Yield,ROCE,ROE
45.3,0.00,1.31,-5.39

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,78,80,72,73,75,76,74,82,69,80,62,77,66
Expenses +,43,50,50,44,47,54,50,56,52,54,51,51,64
Operating Profit,35,30,22,29,28,22,24,27,17,26,11,26,2
OPM %,45%,37%,31%,40%,38%,29%,32%,32%,24%,33%,17%,33%,3%
Other Income +,1,0,0,0,4,1,0,0,6,0,0,0,1
Interest,11,11,10,11,11,10,10,9,10,9,8,8,8
Depreciation,11,15,13,14,12,13,13,16,14,14,14,14,14
Profit before tax,15,4,0,5,8,0,2,2,-1,3,-12,4,-18
Tax %,17%,-13%,-880%,-7%,75%,-518%,90%,-114%,293%,87%,18%,61%,-14%
Net Profit +,12,4,1,6,2,1,0,4,-4,0,-14,2,-16
EPS in Rs,1.45,0.51,0.17,0.61,0.22,0.11,0.02,0.37,-0.43,0.04,-1.32,0.16,-1.34
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,139,218,287,341,406,380,353,362,311,298,301,284
Expenses +,117,187,223,245,286,269,257,261,204,188,211,220
Operating Profit,22,31,64,96,120,111,96,101,107,109,90,64
OPM %,16%,14%,22%,28%,30%,29%,27%,28%,34%,37%,30%,23%
Other Income +,2,2,2,1,4,2,6,3,4,5,7,2
Interest,2,3,12,18,22,22,33,27,34,43,40,33
Depreciation,11,12,25,33,36,44,48,48,56,54,55,56
Profit before tax,11,18,30,46,66,46,22,28,21,17,2,-23
Tax %,25%,11%,20%,28%,11%,-2%,88%,50%,38%,23%,79%,19%
Net Profit +,8,16,24,33,59,46,3,14,13,13,0,-27
EPS in Rs,2.30,4.50,4.42,5.85,9.46,7.11,0.37,1.80,1.54,1.46,0.07,-2.40
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,18,18,27,28,31,33,37,79,84,94,103,109
Reserves,89,106,180,228,287,343,339,292,324,361,373,384
Borrowings +,31,110,158,157,162,156,261,276,317,330,292,273
Other Liabilities +,12,30,53,80,55,38,50,56,62,66,79,84
Total Liabilities,150,264,418,494,535,571,687,703,787,851,847,850
Fixed Assets +,75,143,316,323,376,395,495,479,460,547,569,532
CWIP,4,17,3,5,0,4,11,11,110,83,86,86
Investments,0,1,1,1,0,0,0,2,2,3,2,1
Other Assets +,71,104,98,164,159,171,181,212,214,218,191,231
Total Assets,150,264,418,494,535,571,687,703,787,851,847,850

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,12,23,79,35,81,85,50,82,127,116,84,21
Cash from Investing Activity +,-3,-94,-126,-51,-83,-68,-154,-34,-137,-114,-78,-19
Cash from Financing Activity +,2,73,31,14,1,-17,115,-31,4,-13,-19,-1
Net Cash Flow,11,2,-16,-1,-1,-0,10,18,-6,-11,-12,1
Free Cash Flow,9,-70,-46,-15,-3,17,-104,50,-9,3,5,2
CFO/OP,67%,80%,133%,50%,73%,76%,72%,95%,127%,110%,95%,44%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,50,90,53,84,69,72,80,76,78,91,98,111
Inventory Days,,,,,131,148,195,187,161,,,
Days Payable,,,,,305,172,130,122,94,,,
Cash Conversion Cycle,50,90,53,84,-106,48,145,142,145,91,98,111
Working Capital Days,-5,40,-7,29,32,58,56,59,72,64,63,106
ROCE %,10%,11%,14%,16%,20%,13%,10%,9%,8%,8%,5%,1%

--- SHAREHOLDING PATTERN ---
,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026,Jun 2026
Promoters +,40.04%,39.72%,37.30%,37.59%,38.07%,37.59%,37.51%,37.51%,37.51%,37.51%,40.10%,39.46%
FIIs +,0.27%,0.27%,0.49%,0.93%,0.25%,0.05%,0.22%,0.07%,0.13%,0.05%,0.12%,0.04%
Public +,59.68%,60.02%,62.20%,61.47%,61.68%,62.36%,62.27%,62.43%,62.36%,62.44%,59.79%,60.50%
No. of Shareholders,"20,981","24,456","30,269","32,246","38,996","41,961","41,198","40,317","38,786","38,947","37,671","37,242"

--- CAGR BOXES ---




