,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,-24,-0,-7,45,116,115,115,31,17,31,83,323
Cash from Investing Activity +,-157,-310,-116,7,-68,-72,10,-94,-65,-6,-25,-84
Cash from Financing Activity +,179,309,147,-57,-20,-43,-139,67,32,-1,-61,-123
Net Cash Flow,-1,-2,24,-5,28,0,-14,4,-16,23,-2,115
Free Cash Flow,-137,-63,-82,0,92,75,70,-1,-58,19,54,225
CFO/OP,-143%,-3%,5%,65%,92%,75%,75%,52%,263%,73%,69%,59%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,95,116,136,111,98,99,93,85,88,89,85,112
Inventory Days,153,164,165,125,134,132,139,160,152,166,173,188
Days Payable,147,175,208,127,141,133,119,119,107,121,115,140
Cash Conversion Cycle,101,105,93,110,92,98,112,126,132,135,143,160
Working Capital Days,-111,65,-25,20,33,29,51,54,46,30,70,111
ROCE %,8%,2%,1%,40%,9%,12%,16%,6%,-3%,0%,8%,19%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,52.79%,52.79%,52.79%,52.79%,52.78%,52.76%,52.61%,52.61%,52.61%,52.33%,61.41%,61.31%
FIIs +,6.27%,6.03%,6.12%,6.16%,5.69%,6.45%,6.10%,6.05%,6.15%,5.90%,3.16%,2.94%
DIIs +,2.92%,3.23%,7.23%,7.59%,8.06%,9.99%,12.01%,12.82%,12.98%,12.91%,7.36%,7.98%
Public +,37.64%,37.57%,33.69%,33.29%,33.30%,30.63%,29.12%,28.36%,28.10%,28.69%,27.97%,27.67%
Others +,0.39%,0.39%,0.17%,0.17%,0.17%,0.17%,0.16%,0.16%,0.16%,0.16%,0.09%,0.09%
No. of Shareholders,"1,87,474","1,84,521","1,72,853","1,66,593","1,63,693","1,54,603","1,62,574","1,58,152","1,47,320","1,44,085","1,34,194","1,27,446"

--- CAGR BOXES ---




