--- ABOUT ---
"Incorporated in 1991, Control Print manufactures & supplies Coding and Marking Machines, related consumables, and Surgical /N95 Masks [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
997,623,919 / 517,24.2

Book Value,Dividend Yield,ROCE,ROE
283,1.60,16.4,9.51

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,88,84,86,89,101,98,102,103,122,111,112,119,140
Expenses +,68,63,66,67,78,77,82,86,100,93,86,101,114
Operating Profit,21,21,20,22,23,20,20,17,22,19,26,18,26
OPM %,24%,25%,24%,25%,23%,21%,20%,17%,18%,17%,23%,15%,19%
Other Income +,2,1,1,0,1,0,2,0,4,4,1,0,1
Interest,0,0,0,1,1,1,1,1,1,1,1,1,2
Depreciation,4,4,3,3,3,4,4,4,4,4,5,5,5
Profit before tax,18,18,18,18,20,16,17,12,21,18,22,13,20
Tax %,12%,19%,22%,26%,38%,26%,22%,32%,-213%,52%,14%,59%,45%
Net Profit +,16,14,14,13,12,12,13,8,67,9,19,5,11
EPS in Rs,9.71,8.81,8.99,8.33,8.14,7.29,8.62,5.17,41.67,5.21,11.62,3.29,7.00
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,113,135,148,174,175,195,204,256,304,359,425,482
Expenses +,90,99,104,118,135,149,154,197,228,273,345,393
Operating Profit,23,36,44,56,40,46,50,59,76,86,80,89
OPM %,20%,27%,30%,32%,23%,24%,24%,23%,25%,24%,19%,18%
Other Income +,7,3,3,-4,5,-3,-1,5,4,4,6,6
Interest,1,2,1,1,0,1,1,1,1,2,4,4
Depreciation,2,3,20,13,8,9,12,15,15,14,16,19
Profit before tax,27,34,26,38,37,33,35,49,64,74,67,73
Tax %,29%,23%,24%,18%,20%,20%,17%,18%,17%,27%,-50%,40%
Net Profit +,19,26,19,31,30,26,29,40,53,54,100,44
EPS in Rs,12.75,16.69,12.42,19.17,18.22,16.13,17.79,24.55,32.36,33.95,62.55,27.26
Dividend Payout %,21%,36%,48%,34%,36%,50%,48%,37%,28%,26%,16%,22%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,10,16,16,16,16,16,16,16,16,16,16,16
Reserves,91,105,119,165,184,185,216,241,278,318,397,437
Borrowings +,8,13,15,-0,-0,-0,3,4,6,7,8,7
Other Liabilities +,30,27,55,54,50,55,54,63,75,93,88,121
Total Liabilities,139,160,205,235,251,256,290,324,374,434,508,581
Fixed Assets +,21,41,83,83,86,94,105,110,120,150,159,173
CWIP,17,6,1,4,1,6,8,3,8,8,11,4
Investments,10,8,12,16,33,14,26,47,53,40,47,41
Other Assets +,90,106,109,132,130,142,151,163,193,236,292,362
Total Assets,139,160,205,235,251,256,290,324,374,434,508,581

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,9,8,18,14,34,31,38,50,55,50,50,50
Cash from Investing Activity +,-8,-6,-11,-12,-9,-17,-26,-27,-36,8,-37,-23
Cash from Financing Activity +,-0,-2,-8,1,-13,-25,-9,-16,-17,-51,-19,-21
Net Cash Flow,0,1,-1,2,12,-10,3,8,1,7,-7,6
Free Cash Flow,-5,-4,8,4,26,15,13,40,27,8,23,23
CFO/OP,62%,50%,58%,39%,105%,83%,87%,101%,86%,74%,87%,78%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,87,99,84,89,98,93,101,89,89,82,79,89
Inventory Days,503,503,379,432,368,316,311,235,231,250,224,271
Days Payable,68,41,88,79,58,57,59,60,65,72,62,78
Cash Conversion Cycle,522,560,376,442,408,352,352,265,255,260,241,283
Working Capital Days,165,178,143,195,195,192,186,150,139,134,128,174
ROCE %,26%,28%,17%,26%,17%,19%,17%,19%,23%,24%,18%,16%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,51.78%,52.68%,52.73%,52.73%,52.73%,52.73%,52.70%,52.99%,52.99%,52.99%,52.99%,52.99%
FIIs +,5.25%,4.68%,4.59%,4.51%,4.34%,3.77%,3.45%,3.47%,3.30%,3.18%,3.27%,3.15%
DIIs +,7.23%,4.11%,2.16%,1.75%,1.73%,0.45%,0.45%,0.58%,0.68%,0.49%,0.28%,0.22%
Public +,35.73%,38.52%,40.52%,41.00%,41.18%,43.06%,43.41%,42.96%,43.04%,43.36%,43.46%,43.64%
No. of Shareholders,"21,715","28,441","30,664","31,992","32,151","32,156","26,572","25,919","25,794","27,309","28,112","27,470"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,14%
5 Years:,19%
3 Years:,17%
TTM:,13%

Compounded Profit Growth
10 Years:,5%
5 Years:,6%
3 Years:,-8%
TTM:,-59%

Stock Price CAGR
10 Years:,8%
5 Years:,12%
3 Years:,1%
1 Year:,-19%

Return on Equity
10 Years:,17%
5 Years:,17%
3 Years:,17%
Last Year:,10%

