--- ABOUT ---
Part of the Chennai-based Ramco Group; Ramco Industries Ltd. is engaged in the manufacture of Fiber Cement (FC) sheets and Calcium Silicate Boards (CSBs). Company is also engaged in the spinning of cotton yarn; sale of surplus electricity generated from its windmills and computer software.

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,527",291,398 / 231,8.40

Book Value,Dividend Yield,ROCE,ROE
521,0.34,4.57,6.87

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,350,487,316,334,365,543,353,344,423,527,365,392,502
Expenses +,316,433,287,300,325,486,312,307,379,459,313,345,437
Operating Profit,34,54,29,34,40,57,41,37,44,68,52,47,65
OPM %,10%,11%,9%,10%,11%,10%,12%,11%,10%,13%,14%,12%,13%
Other Income +,7,4,3,3,4,3,3,4,6,3,4,3,13
Interest,7,6,6,7,6,4,3,4,5,5,4,5,4
Depreciation,9,9,9,9,10,9,9,9,9,9,9,9,9
Profit before tax,25,43,18,20,28,47,33,27,35,57,43,36,64
Tax %,-73%,23%,56%,36%,30%,23%,60%,43%,19%,20%,53%,40%,25%
Net Profit +,58,40,-4,26,44,39,17,89,36,66,41,112,88
EPS in Rs,6.73,4.56,-0.48,3.04,5.05,4.54,1.94,10.24,4.11,7.56,4.71,12.91,10.09
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,863,865,881,932,"1,036",974,"1,209","1,460","1,458","1,501","1,659","1,792"
Expenses +,783,785,764,814,909,871,"1,014","1,234","1,305","1,345","1,479","1,560"
Operating Profit,80,80,117,118,128,103,195,226,152,157,179,232
OPM %,9%,9%,13%,13%,12%,11%,16%,15%,10%,10%,11%,13%
Other Income +,21,43,22,44,24,46,22,8,24,14,15,23
Interest,38,40,34,22,15,15,10,9,21,25,17,18
Depreciation,25,25,26,28,29,31,33,33,34,37,36,37
Profit before tax,39,57,79,112,107,103,175,193,122,109,142,200
Tax %,7%,-0%,30%,30%,30%,33%,34%,34%,12%,33%,34%,32%
Net Profit +,90,192,205,176,172,170,279,303,124,106,181,306
EPS in Rs,10.39,22.21,23.63,20.31,19.89,19.56,32.16,34.95,14.28,12.18,20.84,35.27
Dividend Payout %,3%,2%,2%,2%,3%,3%,3%,3%,7%,6%,5%,4%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,9,9,9,9,9,9,9,9,9,9,9,9
Reserves,602,"2,514","2,707","2,877","3,044","3,201","3,475","3,750","3,875","4,052","4,224","4,513"
Borrowings +,413,363,336,213,187,238,152,224,308,242,256,169
Other Liabilities +,140,173,211,217,224,266,332,312,273,273,294,286
Total Liabilities,"1,164","3,059","3,263","3,315","3,464","3,713","3,968","4,294","4,465","4,575","4,783","4,977"
Fixed Assets +,407,407,424,424,443,467,472,523,563,565,559,557
CWIP,10,22,11,10,5,21,36,19,12,6,5,17
