--- ABOUT ---
Part of the Chennai-based Ramco Group; Ramco Industries Ltd. is engaged in the manufacture of Fiber Cement (FC) sheets and Calcium Silicate Boards (CSBs). Company is also engaged in the spinning of cotton yarn; sale of surplus electricity generated from its windmills and computer software.

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"2,527",291,398 / 231,8.40

Book Value,Dividend Yield,ROCE,ROE
521,0.34,4.57,6.87

Face Value
1.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,350,487,316,334,365,543,353,344,423,527,365,392,502
Expenses +,316,433,287,300,325,486,312,307,379,459,313,345,437
Operating Profit,34,54,29,34,40,57,41,37,44,68,52,47,65
OPM %,10%,11%,9%,10%,11%,10%,12%,11%,10%,13%,14%,12%,13%
Other Income +,7,4,3,3,4,3,3,4,6,3,4,3,13
Interest,7,6,6,7,6,4,3,4,5,5,4,5,4
Depreciation,9,9,9,9,10,9,9,9,9,9,9,9,9
Profit before tax,25,43,18,20,28,47,33,27,35,57,43,36,64
Tax %,-73%,23%,56%,36%,30%,23%,60%,43%,19%,20%,53%,40%,25%
Net Profit +,58,40,-4,26,44,39,17,89,36,66,41,112,88
EPS in Rs,6.73,4.56,-0.48,3.04,5.05,4.54,1.94,10.24,4.11,7.56,4.71,12.91,10.09
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Investments,261,"2,129","2,270","2,366","2,477","2,602","2,817","3,053","3,058","3,172","3,340","3,485"
Other Assets +,487,501,558,515,539,624,643,699,832,832,879,918
Total Assets,"1,164","3,059","3,263","3,315","3,464","3,713","3,968","4,294","4,465","4,575","4,783","4,977"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,89,79,47,126,88,36,190,88,-43,135,132,201
Cash from Investing Activity +,-15,6,-9,13,-33,-63,-73,-138,-27,-21,-107,-37
Cash from Financing Activity +,-77,-57,-48,-150,-36,27,-104,63,54,-100,-11,-114
Net Cash Flow,-3,28,-9,-12,20,0,14,13,-17,14,14,50
Free Cash Flow,69,40,58,127,45,-30,136,21,-109,102,104,151
CFO/OP,113%,95%,27%,101%,62%,45%,103%,45%,-24%,92%,81%,94%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,30,30,30,35,33,31,28,23,15,17,22,18
Inventory Days,195,202,256,207,194,264,217,203,273,262,232,235
Days Payable,28,50,46,36,33,50,48,26,11,13,17,11
Cash Conversion Cycle,198,183,239,206,194,246,197,200,277,267,237,242
Working Capital Days,14,13,11,49,34,36,43,33,62,70,78,80
ROCE %,7%,4%,3%,4%,4%,3%,5%,5%,3%,3%,4%,5%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,53.88%,53.88%,53.88%,54.81%,54.81%,54.81%,54.81%,54.81%,54.81%,54.79%,54.79%,54.79%
FIIs +,0.73%,0.71%,0.90%,0.85%,0.98%,0.96%,1.42%,0.81%,1.12%,1.26%,0.82%,0.82%
DIIs +,3.50%,4.24%,4.18%,4.18%,4.18%,4.18%,4.18%,4.19%,3.85%,3.51%,3.25%,3.35%
Public +,41.89%,41.16%,41.04%,40.16%,40.03%,40.04%,39.59%,40.18%,40.20%,40.44%,41.16%,41.06%
No. of Shareholders,"31,222","32,809","34,257","34,271","31,887","32,925","32,188","31,580","30,398","30,459","30,296","29,086"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,8%
5 Years:,8%
3 Years:,7%
TTM:,8%

Compounded Profit Growth
10 Years:,5%
5 Years:,2%
3 Years:,35%
TTM:,66%

Stock Price CAGR
10 Years:,9%
5 Years:,1%
3 Years:,21%
1 Year:,12%

Return on Equity
10 Years:,6%
5 Years:,5%
3 Years:,5%
Last Year:,7%

