--- ABOUT ---
"Incorporated in 1994, Total Transport Ltd is in the business of consolidation /deconsolidation of cargo, freight forwarding, logistics, warehousing and transportation [1]"

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
81.8,50.7,87.9 / 45.6,10.5

Book Value,Dividend Yield,ROCE,ROE
56.1,0.00,11.7,8.97

Face Value
10.0

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,113.16,113.78,111.46,114.57,148.29,146.00,187.97,175.02,156.25,147.44,163.46,155.99,154.69
Expenses +,111.96,111.14,110.37,112.67,146.83,144.62,186.78,169.71,150.78,143.09,158.65,151.47,153.43
Operating Profit,1.20,2.64,1.09,1.90,1.46,1.38,1.19,5.31,5.47,4.35,4.81,4.52,1.26
OPM %,1.06%,2.32%,0.98%,1.66%,0.98%,0.95%,0.63%,3.03%,3.50%,2.95%,2.94%,2.90%,0.81%
Other Income +,0.19,0.64,1.04,1.28,0.80,1.21,1.29,0.63,1.12,1.46,0.19,0.85,1.24
Interest,0.65,0.61,0.71,0.81,1.82,0.80,0.95,0.94,1.24,0.99,0.99,0.97,1.01
Depreciation,0.68,0.69,0.87,0.99,1.15,0.89,0.94,1.06,1.12,0.89,0.96,1.01,1.06
Profit before tax,0.06,1.98,0.55,1.38,-0.71,0.90,0.59,3.94,4.23,3.93,3.05,3.39,0.43
Tax %,"1,583.33%",33.33%,136.36%,42.03%,-5.63%,74.44%,138.98%,24.11%,-37.59%,25.45%,22.95%,32.45%,32.56%
Net Profit +,-0.89,1.33,-0.20,0.80,-0.67,0.24,-0.22,3.00,5.81,2.93,2.36,2.29,0.29
EPS in Rs,-0.53,0.82,-0.14,0.48,-0.39,0.15,-0.04,1.84,3.60,1.80,1.41,1.40,0.22
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,275,246,200,214,256,400,315,583,590,488,665,622
Expenses +,265,257,191,203,243,392,312,567,576,481,652,607
Operating Profit,10,-12,9,11,13,7,3,16,15,7,13,15
OPM %,4%,-5%,5%,5%,5%,2%,1%,3%,2%,1%,2%,2%
Other Income +,0,1,0,0,0,0,0,0,0,4,4,4
Interest,3,4,3,2,2,2,2,2,3,4,4,4
Depreciation,3,2,1,1,1,1,1,1,2,4,4,4
Profit before tax,4,-16,5,8,11,4,-0,14,10,3,10,11
Tax %,42%,-0%,-6%,5%,32%,44%,"1,580%",32%,47%,60%,9%,27%
Net Profit +,2,-16,6,8,7,2,-1,9,5,1,9,8
EPS in Rs,19.97,-30.98,11.18,5.52,5.02,1.46,-0.60,6.46,3.25,0.78,5.54,4.84
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,23%,65%,9%,0%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5,5,5,14,14,14,14,14,16,16,16,16
Reserves,17,2,7,24,31,33,32,40,59,60,67,74
Borrowings +,16,13,21,14,18,22,23,27,17,34,39,40
Other Liabilities +,36,38,19,18,19,64,35,51,31,47,51,61
Total Liabilities,73,58,52,70,82,133,104,132,122,157,173,191
Fixed Assets +,13,11,8,9,9,8,8,10,12,19,18,22
CWIP,0,0,0,0,0,0,0,0,0,5,5,4
Investments,0,0,0,0,0,0,0,1,3,6,8,5
Other Assets +,61,47,44,61,73,125,96,122,107,128,143,160
Total Assets,73,58,52,70,82,133,104,132,122,157,173,191

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,7,5,-11,-10,1,-3,5,4,20,-2,-2,21
Cash from Investing Activity +,1,2,0,-1,-2,-1,-1,-2,-21,-18,3,-15
Cash from Financing Activity +,-2,-5,1,12,-4,-4,2,-2,6,13,-2,-3
Net Cash Flow,6,2,-9,0,-4,-7,6,-0,5,-7,-0,3
Free Cash Flow,7,6,-11,-11,-1,-3,4,1,15,-15,-3,17
CFO/OP,91%,-48%,-121%,-119%,34%,35%,234%,40%,172%,45%,24%,176%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,57,41,59,82,90,103,91,64,43,64,55,59
Inventory Days,0,0,,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,57,41,59,82,90,103,91,64,43,64,55,59
Working Capital Days,24,1,10,50,48,35,43,24,22,16,16,10
ROCE %,20%,-39%,31%,24%,21%,9%,3%,21%,15%,7%,11%,12%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
