--- ABOUT ---
"Incorporated in 1987, Carysil Ltd is engaged in manufacturing and trading of Quartz Kitchen Sinks, Stainless Steel Kitchen Sinks, Bath Products, Tiles, Kitchen Appliances and Accessories."

--- STOCK INFO ---
Market Cap,Current Price,High / Low,Stock P/E
"3,411","1,199","1,250 / 732",34.4

Book Value,Dividend Yield,ROCE,ROE
214,0.20,17.8,17.4

Face Value
2.00

--- QUARTERLY RESULTS ---
,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales +,146,142,164,188,191,201,207,203,204,227,241,223,234
Expenses +,119,116,131,153,156,165,170,174,169,183,195,180,189
Operating Profit,26,26,33,35,35,36,37,29,35,44,46,42,45
OPM %,18%,18%,20%,19%,18%,18%,18%,14%,17%,19%,19%,19%,19%
Other Income +,1,1,1,1,2,1,2,4,2,1,5,1,5
Interest,4,5,5,6,6,6,6,6,5,5,5,5,5
Depreciation,7,7,8,8,9,9,10,9,8,9,10,10,11
Profit before tax,16,16,22,22,21,23,24,18,24,30,36,29,34
Tax %,23%,25%,28%,31%,26%,30%,27%,31%,20%,24%,25%,28%,19%
Net Profit +,12,12,16,15,16,16,17,13,19,23,27,21,27
EPS in Rs,4.64,4.32,5.76,5.72,5.79,5.91,5.91,4.40,6.54,8.02,9.56,7.41,9.53
Raw PDF,,,,,,,,,,,,,

--- ANNUAL RESULTS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales +,127,174,181,196,252,276,310,484,594,684,816,924
Expenses +,103,143,154,169,209,229,243,379,484,553,675,747
Operating Profit,24,31,27,27,42,48,67,105,110,131,140,177
OPM %,19%,18%,15%,14%,17%,17%,22%,22%,18%,19%,17%,19%
Other Income +,1,2,3,5,2,5,8,10,2,5,9,12
Interest,8,9,11,8,12,10,8,11,17,23,26,20
Depreciation,4,5,6,7,9,12,13,18,26,32,36,40
Profit before tax,13,18,13,17,24,30,54,86,68,81,88,130
Tax %,32%,32%,37%,28%,28%,25%,27%,24%,22%,28%,27%,24%
Net Profit +,9,12,8,12,17,23,39,65,53,58,64,99
EPS in Rs,3.75,4.21,2.80,4.61,6.65,8.27,14.65,24.26,19.58,21.59,22.43,34.52
Dividend Payout %,21%,24%,36%,22%,18%,15%,14%,10%,10%,9%,11%,9%

--- BALANCE SHEET ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5,5,5,5,5,5,5,5,5,5,6,6
Reserves,37,74,107,113,130,152,186,248,298,349,521,603
Borrowings +,73,67,80,92,97,102,107,150,235,312,276,274
Other Liabilities +,32,52,41,50,59,65,93,150,174,178,182,160
Total Liabilities,147,199,233,260,291,325,391,553,712,845,985,"1,042"
Fixed Assets +,58,67,98,111,119,125,152,206,328,404,414,479
CWIP,4,2,2,2,4,9,10,21,14,10,12,25
Investments,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets +,85,131,132,146,168,191,229,326,371,430,560,538
Total Assets,147,199,233,260,291,325,391,553,712,845,985,"1,042"

--- CASH FLOW ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity +,7,11,6,16,24,30,45,52,71,53,60,109
Cash from Investing Activity +,-27,-13,-14,-20,-17,-19,-35,-73,-136,-97,-109,-89
Cash from Financing Activity +,25,19,2,-0,-4,-10,-9,18,64,48,53,-25
Net Cash Flow,5,17,-6,-5,2,1,2,-2,-1,5,4,-5
Free Cash Flow,-5,2,-7,-4,5,10,10,-21,13,-38,13,-2
CFO/OP,33%,49%,42%,80%,75%,79%,86%,68%,78%,56%,58%,80%

--- RATIOS ---
,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Debtor Days,93,89,77,89,79,82,98,76,63,74,65,64
Inventory Days,239,184,216,213,170,180,161,212,184,285,290,221
Days Payable,120,174,138,167,99,87,124,162,111,143,105,87
Cash Conversion Cycle,212,99,155,135,150,175,136,126,137,216,251,198
Working Capital Days,6,14,18,11,22,34,41,40,19,25,49,40
ROCE %,22%,20%,14%,12%,16%,16%,22%,27%,18%,17%,15%,18%

--- SHAREHOLDING PATTERN ---
,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Promoters +,43.84%,43.84%,43.84%,43.84%,43.80%,41.37%,41.37%,41.37%,41.34%,41.34%,41.34%,41.34%
FIIs +,0.34%,0.56%,0.64%,0.87%,0.70%,1.22%,1.29%,1.27%,1.55%,1.44%,1.55%,1.59%
DIIs +,6.71%,7.08%,7.31%,7.32%,7.20%,11.09%,11.69%,11.56%,11.19%,11.33%,11.35%,11.74%
Government +,0.00%,0.00%,1.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Public +,49.11%,48.52%,46.46%,47.96%,48.31%,46.32%,45.66%,45.81%,45.91%,45.89%,45.77%,45.35%
No. of Shareholders,"61,770","59,964","58,189","57,986","58,019","59,032","59,880","59,838","55,303","54,797","50,184","47,620"

--- CAGR BOXES ---
Compounded Sales Growth
10 Years:,18%
5 Years:,24%
3 Years:,16%
TTM:,13%

Compounded Profit Growth
10 Years:,25%
5 Years:,20%
3 Years:,24%
TTM:,55%

Stock Price CAGR
10 Years:,27%
5 Years:,16%
3 Years:,22%
1 Year:,39%

Return on Equity
10 Years:,17%
5 Years:,18%
3 Years:,17%
Last Year:,17%

